dish_id,total_calories,total_fat,total_carb,total_protein
dish_1559239256,33.701946,2.2212105,7.965911,1.5128131
dish_1559239369,233.42642,14.531343,26.997356,13.967711
dish_1559578551,165.36182,11.274357,2.2984924,11.25668
dish_1559578579,130.3061,3.3023891,10.006811,9.07784
dish_1559578599,208.6613,8.255384,17.293283,16.269358
dish_1559841950,32.632507,2.753613,4.540938,1.9825389
dish_1559841979,88.80655,7.324795,9.695232,5.279369
dish_1559842047,139.55458,9.591282,19.208082,7.5142574
dish_1559844272,69.30835,7.421509,11.334085,-0.8891941
dish_1559844323,194.44429,18.674444,10.98123,4.966319
dish_1559844366,251.555,15.589204,16.855843,13.355962
dish_1559844458,30.34141,0.48381203,2.6666293,2.0821621
dish_1559844490,82.50475,5.2883625,19.661654,3.6096478
dish_1559846688,88.67887,6.695839,6.079073,4.7371535
dish_1559849020,18.139786,1.1741976,4.2386317,0.81595606
dish_1559849053,70.480354,4.2315598,10.898293,4.6189265
dish_1559849097,111.230545,6.9461613,26.263836,5.0629816
dish_1559849412,120.70794,8.004975,9.724813,6.988189
dish_1559849466,286.05505,25.975664,19.814722,6.303027
dish_1559849497,185.35757,13.110903,21.237337,11.061429
dish_1559849537,206.81209,15.264673,27.818127,12.532423
dish_1559850283,26.538836,0.20563214,3.6497085,1.2755978
dish_1559850314,37.106537,0.2525062,5.3391266,2.7121754
dish_1559850338,122.27506,8.8340645,14.347965,6.9566197
dish_1559934477,121.20637,6.081443,5.681558,11.241357
dish_1560203400,316.00406,17.831598,30.72787,20.627686
dish_1560203424,373.86884,16.847925,34.608063,24.673832
dish_1560367904,121.448166,4.970431,4.8608456,7.625719
dish_1560367926,311.62024,3.4386082,25.162613,22.367748
dish_1560367952,88.46341,12.160753,12.102798,-1.4053154
dish_1560367980,188.16443,20.556982,14.369074,6.317175
dish_1560368019,388.04675,2.8558636,31.00375,41.765392
dish_1560368395,74.43166,4.702343,17.683683,3.3460703
dish_1560368464,176.9466,11.239237,21.386826,9.762136
dish_1560368506,446.29095,52.44452,27.974487,47.674824
dish_1560368570,473.55972,37.07507,23.66969,33.335476
dish_1560444869,22.927004,1.5110158,5.6414137,0.97054476
dish_1560444892,47.819096,3.0326996,11.4671135,2.1251888
dish_1560444914,96.039894,6.0230885,22.770542,4.3517523
dish_1560444931,198.81522,10.058332,22.735641,11.8860445
dish_1560444948,283.5477,16.360758,25.212023,18.818123
dish_1560444967,313.19534,15.619808,28.155666,20.993858
dish_1560444985,325.9126,19.906454,29.832523,21.965797
dish_1560445004,437.3483,30.747663,25.932209,38.449898
dish_1560456305,26.287786,3.756239,3.4301736,-0.43817312
dish_1560456326,141.86554,3.2041225,8.784085,14.399097
dish_1560456348,169.8014,6.0081387,9.08741,15.32004
dish_1560456370,207.48354,-12.873377,17.571377,21.012482
dish_1560526408,50.279617,7.8759117,3.850067,-0.052957587
dish_1560526447,36.099552,3.8555012,6.971138,-0.74692255
dish_1560526472,72.12754,11.131918,6.842781,-0.4279471
dish_1560526490,107.29811,11.703924,17.004051,2.0899496
dish_1560526514,159.26605,21.059183,33.009167,3.6037722
dish_1560526530,187.70488,24.22323,35.37472,5.104162
dish_1560526552,231.16478,16.390272,28.939075,19.094797
dish_1560800918,34.396145,4.483309,6.4656105,-0.881249
dish_1560800951,290.13217,23.434654,18.733328,37.02593
dish_1560800988,249.75818,-0.6370259,24.53796,16.98507
dish_1560801020,404.7541,12.829996,34.881516,28.100906
dish_1560801041,369.3122,4.983824,34.423416,26.010511
dish_1560801773,13.374165,1.2262057,0.65815955,1.668953
dish_1560801797,45.37239,4.3085527,4.4266334,0.89474124
dish_1560801829,204.92027,11.281531,14.164747,15.918602
dish_1560801859,385.08444,22.842295,21.070362,22.98787
dish_1560801883,589.40875,37.027576,33.461304,35.747963
dish_1560975491,32.226883,4.4012413,5.1455708,-0.32448775
dish_1560975517,93.02563,10.0512295,8.652349,3.3968763
dish_1560975572,316.79535,20.824175,13.543392,24.943735
dish_1560975601,472.85287,35.6828,17.71077,38.453934
dish_1560975628,567.68317,30.651339,35.962822,41.490475
dish_1561147944,37.166065,5.2684097,4.4588375,-0.52156454
dish_1561147967,165.83453,3.64649,15.86208,14.03312
dish_1561147997,219.74646,9.922171,17.896442,18.727669
dish_1561148021,359.86526,25.069258,22.977703,24.973724
dish_1561148042,392.20523,22.62131,21.701302,31.681347
dish_1561393715,34.78693,3.4434102,3.4464102,1.8226335
dish_1561393741,200.77643,3.8641734,12.31015,17.46299
dish_1561393764,345.09247,18.264818,7.28463,18.171515
dish_1561405332,47.180267,5.350321,2.045564,3.5569856
dish_1561405356,228.08003,8.223804,9.293837,15.444583
dish_1561405389,206.82361,2.3804054,10.41909,19.535692
dish_1561405411,259.85956,13.785433,38.583908,18.714325
dish_1561574368,56.593304,6.386945,4.0173984,1.960201
dish_1561574394,63.541004,9.574427,6.940586,0.14388794
dish_1561574428,114.6481,12.033487,9.371201,5.372311
dish_1561574456,272.4211,10.911573,27.76072,22.892067
dish_1561574479,348.02902,7.473505,40.971737,29.418764
dish_1561574783,21.428452,1.124689,3.8782232,-0.23213488
dish_1561574815,66.56476,10.149626,5.962677,-0.14983326
dish_1561574848,168.3938,-1.2372609,5.9499397,14.666235
dish_1561577848,377.58682,13.841433,13.698006,42.728996
dish_1561577947,391.85004,22.204767,32.165638,33.81493
dish_1561578775,306.69592,13.601511,29.960651,19.790672
dish_1561578800,305.64627,10.883562,32.462,21.329407
dish_1561578839,370.69547,30.349573,40.062668,27.053474
dish_1561578865,409.8928,25.929213,26.827631,30.827824
dish_1561654326,34.553032,4.6709633,5.8548794,-0.6836329
dish_1561654346,83.65655,10.428486,8.556293,3.4710095
dish_1561654374,270.32773,8.972023,19.7898,20.006268
dish_1561654392,522.32184,43.781555,23.764194,29.94882
dish_1561661324,40.425114,5.12286,4.6231403,0.25489515
dish_1561661347,42.219322,3.5982761,7.884907,-0.6757937
dish_1561661377,223.07953,18.100733,20.42205,9.650437
dish_1561662160,108.21172,8.218897,5.772621,4.427495
dish_1561662190,230.08876,19.894915,11.346968,10.060628
dish_1561662216,564.89984,39.94505,19.585506,42.922733
dish_1561662814,26.44299,3.2834978,1.9068458,0.17058939
dish_1561662842,191.72914,3.9214344,10.392203,18.867224
dish_1561662869,224.5424,6.542013,11.9403,21.400421
dish_1561662926,338.20776,25.658865,16.947086,22.632303
dish_1561663541,107.74498,10.636335,23.244202,2.240077
dish_1561663580,301.92825,16.694178,15.373264,27.348984
dish_1561663606,313.10468,16.580301,19.59256,28.974003
dish_1561667207,176.99509,2.6646833,9.668687,14.733014
dish_1561667238,257.47043,10.528349,10.953161,21.96651
dish_1561739160,52.52838,0.883583,5.2977767,3.834353
dish_1561739188,109.51071,4.3350267,12.41721,8.194431
dish_1561739212,254.32903,17.49909,26.788929,15.634303
dish_1561739238,311.89108,21.334356,38.048912,14.792485
dish_1561739265,343.2616,26.55501,40.1951,18.88544
dish_1561741063,102.61395,8.7567005,21.495693,2.9184942
dish_1561741090,117.67083,7.536421,18.620523,7.6836987
dish_1562008936,30.183071,1.5725116,5.2146072,-0.2392779
dish_1562008979,183.37343,19.413027,7.450569,5.1204944
dish_1562009006,268.96143,18.54664,15.900375,15.918616
dish_1562009810,139.59325,13.782885,30.088806,2.9101458
dish_1562009894,274.31284,22.181673,24.205597,4.92435
dish_1562009934,411.37982,11.557993,31.867146,36.300644
dish_1562085672,270.73676,17.872114,36.672745,22.952677
dish_1562099053,81.06984,4.099409,8.261676,5.0691347
dish_1562099076,64.961555,4.0567017,9.85919,3.990466
dish_1562099134,218.9884,18.223536,17.757708,16.393013
dish_1562099157,196.45229,11.5109005,15.186047,15.124703
dish_1562168648,58.752983,7.29239,6.793292,2.7112226
dish_1562168673,91.111176,12.995077,13.160845,3.1986275
dish_1562168696,177.0988,17.147379,21.03977,9.497105
dish_1562168800,349.36966,32.718716,45.1782,37.777843
dish_1562172561,298.72083,12.707476,15.775047,37.69214
dish_1562172600,234.59242,13.778795,29.835203,28.815716
dish_1562172643,265.75165,15.268557,31.86721,20.712292
dish_1562617703,63.46796,3.463647,2.9125109,3.688819
dish_1562617939,73.26021,10.486204,7.2999783,-0.70700794
dish_1562618000,364.4324,14.757769,23.308006,30.201101
dish_1562690886,20.638578,3.2519226,0.8660763,1.2391497
dish_1562690917,136.42067,8.886734,15.629805,7.6129236
dish_1562690950,176.47578,12.944994,20.286837,9.773799
dish_1562691000,305.54688,22.96612,38.357075,26.417112
dish_1562691032,359.4121,28.511911,57.675293,11.367589
dish_1562691064,382.79974,39.98073,74.009346,10.675492
dish_1562700496,23.020634,2.0396595,0.90423185,2.9106855
dish_1562700568,242.49933,5.8907413,21.136402,15.7626095
dish_1562700593,451.18182,20.393087,15.393795,35.272804
dish_1562703345,62.38294,3.4888172,3.593507,3.7506168
dish_1562703382,260.15292,8.390808,9.270575,19.328354
dish_1562703408,380.14514,30.375711,18.67593,25.842316
dish_1562703447,49.43531,2.8820972,8.878868,-0.5874091
dish_1562774099,26.484203,1.0977725,4.6858406,-0.23628718
dish_1562774129,65.175995,11.2685375,7.628172,-0.27144772
dish_1562774159,98.0717,8.312761,17.955523,2.9787493
dish_1562774180,150.07594,16.389238,17.149214,6.2902803
dish_1562774206,218.25415,1.4235934,37.82051,22.218786
dish_1562776428,82.96855,3.053113,3.6166604,5.6623163
dish_1562776465,197.84859,15.0179615,25.464989,8.754437
dish_1562776497,216.4605,9.004381,30.634678,10.462111
dish_1562786103,111.83924,-0.8193398,1.6195266,8.786502
dish_1562788506,62.016758,7.885149,15.139948,1.1521578
dish_1562788536,248.53339,25.371157,33.80078,19.530172
dish_1562788568,384.42117,38.67018,37.93012,19.949236
dish_1562788601,458.69174,26.865282,20.522417,26.754414
dish_1562790775,37.17999,4.6336536,6.6426907,-0.8590842
dish_1562790824,952.04004,12.295862,79.762726,-11.59072
dish_1562790855,875.7845,28.513033,79.84685,45.107704
dish_1562876494,64.51344,2.8095846,4.7046375,4.8994665
dish_1562876531,58.99567,9.063028,5.165125,0.4173841
dish_1562963246,306.01285,16.154787,30.068024,19.155045
dish_1562963289,308.86005,13.756411,38.54796,18.824356
dish_1562963325,545.3541,14.308565,38.778305,38.17446
dish_1563208412,48.752888,6.1044483,11.657082,0.9158887
dish_1563208439,105.25084,6.456541,10.866119,6.9029756
dish_1563208459,97.652916,7.2118664,18.717915,7.3237953
dish_1563218408,217.36432,6.0016713,10.414458,13.473021
dish_1563220987,276.79666,12.0830555,8.155037,18.703287
dish_1563221025,286.20026,23.128458,11.233397,6.8619833
dish_1563221054,359.77963,25.912111,15.934238,26.139305
dish_1563221086,433.05045,-2.730482,8.187571,37.514427
dish_1563221157,461.55185,-1.5582763,6.134925,38.3568
dish_1563294987,129.555,8.860532,1.8428288,8.801737
dish_1563295016,94.770584,4.8105354,10.377907,5.7705564
dish_1563295044,185.45825,13.597374,21.280676,11.747521
dish_1563305513,743.8258,37.580643,74.49028,47.065285
dish_1563389548,285.25363,16.13341,7.4982014,32.589188
dish_1563389600,131.1666,13.439531,27.021694,13.524819
dish_1563389626,153.65135,9.052263,28.449097,10.410394
dish_1563478751,545.1121,34.310295,38.187473,41.824787
dish_1563551105,227.00429,-3.9473915,9.4415655,24.104273
dish_1563551134,620.724,27.993124,17.38707,43.277126
dish_1563551164,285.3026,9.432817,30.272594,18.404364
dish_1563551194,286.8825,8.819487,13.856264,24.31037
dish_1563551220,399.52097,20.023008,37.3526,23.58923
dish_1563565289,58.12233,7.605047,11.570301,1.2781153
dish_1563565323,180.15727,9.1171665,11.085599,16.94422
dish_1563565354,241.9328,11.085756,12.467682,24.375069
dish_1563565415,239.78706,10.299513,21.074762,20.055618
dish_1563565454,209.39517,7.4070683,20.114464,18.410116
dish_1563565508,235.10013,12.348902,22.956041,18.162611
dish_1563566909,115.71474,2.9356174,17.388798,7.1971025
dish_1563566939,347.34607,27.64905,28.914955,16.953487
dish_1563566965,162.77281,-2.0792713,21.23581,6.930208
dish_1563897047,109.1151,2.3780174,9.53166,6.940326
dish_1563897087,143.15797,9.724374,11.957171,6.5365577
dish_1563897938,58.722523,4.4894385,1.3296776,3.7175655
dish_1563897981,223.62262,27.523226,9.269325,10.453633
dish_1563898019,332.38104,25.421019,17.26153,21.439821
dish_1563898084,369.5579,24.801935,35.400402,24.041716
dish_1563898107,400.14392,26.625055,32.54519,27.098078
dish_1563909469,27.424526,2.8198566,5.3077164,-0.5242453
dish_1563909507,40.672897,5.3213634,6.932831,-0.5880433
dish_1563909550,338.00192,19.076097,33.42752,10.972608
dish_1563909580,494.56644,21.739199,53.690857,29.142658
dish_1563984140,348.1997,14.804132,18.344791,43.94868
dish_1563984167,361.0421,4.7724934,29.761452,51.00551
dish_1563984199,447.82733,23.078218,40.97081,44.424183
dish_1563984242,362.86435,15.837282,46.353676,25.463573
dish_1563984296,465.31134,2.0740604,54.853676,39.02582
dish_1563996441,35.513275,1.6696414,6.2546196,-0.32299334
dish_1563996464,98.74406,11.045658,10.145284,5.2067623
dish_1563996485,100.1835,19.41696,15.0780525,-3.178255
dish_1563996509,280.82327,6.1456184,19.352278,23.08971
dish_1563998210,122.90267,3.756731,3.1811597,15.695745
dish_1563998244,183.55455,11.926016,16.964094,17.899158
dish_1563998279,532.2008,22.067352,23.449768,43.197857
dish_1563998323,713.2469,6.821356,18.18987,42.404354
dish_1563998513,793.98846,32.744843,34.677452,7.899705
dish_1564160043,322.0873,17.24354,31.103542,20.050602
dish_1564427406,282.8846,7.22735,7.136427,37.2287
dish_1564427430,191.8458,10.689768,11.139589,27.597687
dish_1564427455,255.3155,6.419611,13.390791,23.012432
dish_1564428102,41.05949,4.935648,6.848675,-0.44651133
dish_1564428144,175.83214,15.601866,15.446243,9.407332
dish_1564428181,333.75436,5.5868626,23.111202,32.453743
dish_1564588820,91.39308,8.242172,-1.7184894,7.333726
dish_1564588859,314.77698,16.070585,17.505243,30.3836
dish_1564588889,379.60458,10.317621,24.200169,33.302853
dish_1564588919,423.32852,14.942728,34.47794,22.919998
dish_1564675380,83.151115,6.442283,4.395156,5.5471935
dish_1564675411,217.18707,4.1985035,9.350567,27.591082
dish_1564686966,120.506676,8.238775,1.8295884,8.197813
dish_1564687013,529.8474,11.656477,10.075623,38.212433
dish_1564687046,466.17065,32.064487,21.13278,30.270697
dish_1564687090,605.61505,28.303804,39.241367,24.81763
dish_1564689078,16.68316,2.0178394,3.555744,-0.4831429
dish_1564689108,92.45426,2.322443,16.277449,11.321451
dish_1564689138,211.12183,20.161623,18.671654,9.174272
dish_1564689168,384.13412,32.137383,36.959026,7.481591
dish_1564689219,497.76074,32.841064,42.18297,6.550025
dish_1564773826,79.82297,1.8959702,2.3482292,5.5164294
dish_1564773847,126.5854,10.242525,6.8752546,12.795375
dish_1564773876,204.727,20.508173,15.297058,8.1450205
dish_1564773903,301.62466,18.13687,31.201931,41.634453
dish_1564773942,493.4618,34.309452,34.32967,49.6699
dish_1564773976,436.23657,21.896097,37.34754,43.33814
dish_1565020755,116.5273,7.9760685,1.6900754,7.906159
dish_1565020796,214.81073,12.852785,5.937666,16.897417
dish_1565020822,255.89574,19.921314,19.542423,18.958487
dish_1565020867,252.52527,10.253328,18.666374,14.764377
dish_1565020895,341.8144,19.27836,22.947199,20.25011
dish_1565020926,330.6324,17.544966,23.416641,25.605425
dish_1565030350,35.27243,3.9883823,7.205799,-0.9713641
dish_1565030391,202.6801,27.75625,13.779411,3.461852
dish_1565034605,27.270773,3.9389305,3.4587562,-0.4276107
dish_1565034635,82.84347,4.526308,5.095051,2.0964327
dish_1565034661,176.00745,4.8299885,20.69276,12.689901
dish_1565034681,255.27763,12.599794,26.244495,16.063839
dish_1565035715,74.98092,4.6870155,6.3217683,5.296062
dish_1565035746,78.82894,5.0245953,5.2313166,2.4143543
dish_1565035774,104.25289,4.274226,4.167147,6.309106
dish_1565035802,129.07414,7.003481,4.389738,7.355307
dish_1565035830,335.24817,8.466951,18.590446,41.71191
dish_1565035858,328.22513,7.2632008,17.088964,34.491745
dish_1565117429,533.63245,31.511827,44.994118,29.195404
dish_1565117463,498.0441,16.594393,43.924377,34.765656
dish_1565118700,15.757856,2.2335777,2.4506075,-0.31242782
dish_1565118729,820.2753,-17.296446,78.489265,-193.525
dish_1565118782,842.83203,76.288376,46.19848,-18.14886
dish_1565123783,143.87871,7.7773724,13.9908085,8.909732
dish_1565123816,224.52766,8.804937,7.587099,18.563465
dish_1565123845,372.0697,21.349287,25.750193,20.259193
dish_1565123881,435.92517,32.080864,31.050732,33.932068
dish_1565638478,36.300762,2.5926514,2.2663581,2.1047854
dish_1565638515,175.86942,12.274565,14.313502,0.9392404
dish_1565638550,227.44872,6.962656,13.328222,20.943487
dish_1565638599,276.35812,12.416063,28.74998,9.287576
dish_1565711453,138.67992,5.851673,7.926441,17.538868
dish_1565711498,209.894,5.4545918,8.773488,22.409206
dish_1565711527,346.59048,24.574318,20.460033,25.839436
dish_1565711570,475.5847,21.224413,22.00409,33.22714
dish_1565810969,64.25117,2.3813953,11.028816,-0.45762926
dish_1565811000,559.0267,46.053062,20.289764,43.593163
dish_1565811025,171.71391,14.605341,-3.3779337,16.1036
dish_1565811061,185.55907,-1.9350282,31.177608,28.88446
dish_1565811091,299.0257,34.27156,36.872887,14.387807
dish_1565811139,308.20328,17.240648,34.927437,18.296822
dish_1565894858,93.40886,1.7422904,9.5386,-0.09577041
dish_1565894889,159.7389,8.327459,16.499838,10.259191
dish_1565894910,523.79376,25.653246,49.197357,33.404625
dish_1565896662,42.132885,-2.2544584,2.9374425,2.5271406
dish_1565896701,945.3788,-16.447828,83.82632,-139.4804
dish_1565896745,338.71777,12.916414,26.115509,24.07396
dish_1565898128,242.80597,13.753035,10.837591,19.389914
dish_1565898158,238.69818,8.765436,18.513039,16.434362
dish_1565898193,258.58987,23.543688,15.023682,10.089669
dish_1565898230,460.70346,21.474634,15.961044,42.147545
dish_1565898331,74.79692,5.3706226,5.8675823,2.2575922
dish_1565898361,364.01514,22.420214,19.969173,17.301727
dish_1565898402,279.0188,17.683294,20.598623,15.9207
dish_1565898432,441.25394,24.424967,26.975872,26.4169
dish_1565974375,353.97488,26.664824,9.715726,23.115456
dish_1565974409,338.23132,20.193686,11.790609,23.548906
dish_1565986702,229.02675,13.040682,16.57005,18.77277
dish_1565986733,347.71915,22.226252,23.798374,29.97604
dish_1566316681,76.12907,0.86244196,8.227763,5.6427245
dish_1566316726,292.88208,7.85013,28.391655,43.60592
dish_1566316757,478.52118,30.952654,38.03634,27.993956
dish_1566328724,396.5386,26.779665,11.761965,40.258286
dish_1566328745,525.5892,24.993326,16.244186,48.389374
dish_1566328776,1085.9213,49.638153,72.29521,63.908787
dish_1566328805,1078.7421,25.710016,89.128944,25.295769
dish_1566328831,1041.1719,1.9380511,86.84666,-2.7783117
dish_1566414225,83.910416,5.439089,10.468944,4.2885766
dish_1566414291,251.22478,17.077608,22.181782,11.190055
dish_1566414342,504.44168,23.38003,28.030956,31.620901
dish_1566414412,435.70782,26.802767,35.54986,29.202734
dish_1566416701,266.43942,15.205738,10.948286,23.27496
dish_1566501575,160.23473,7.776144,21.174835,8.088061
dish_1566501594,185.9053,0.48951906,14.747074,12.462721
dish_1566502437,47.964046,6.259718,7.4293385,-0.9355598
dish_1566502472,104.67664,20.647367,24.064255,0.4118151
dish_1566502505,362.97794,17.126379,18.94514,29.94843
dish_1566502537,388.60248,14.517481,26.580318,34.64988
dish_1566502573,529.98083,28.840212,64.144775,34.269135
dish_1566587102,190.4634,0.435543,15.667085,7.734338
dish_1566587143,151.0108,-3.2099752,18.561836,17.350325
dish_1566587182,341.53723,1.2369097,34.425594,23.112572
dish_1566589933,267.1801,18.767103,6.8190084,23.45667
dish_1566589967,552.9065,30.860155,34.632782,36.132996
dish_1566590007,841.2487,36.453186,78.4501,55.526306
dish_1566590056,609.8191,5.935503,51.139687,44.868774
dish_1566838286,78.58409,5.0492077,18.676384,3.241125
dish_1566838317,160.76381,9.957861,37.960907,7.3380003
dish_1566838351,177.26978,11.034357,41.82374,8.095662
dish_1566838378,292.83597,16.409914,33.546043,17.519697
dish_1566838407,336.11813,21.620764,43.5706,19.474422
dish_1566849862,118.89532,4.427561,6.957164,9.141108
dish_1566849895,83.40604,-1.3396074,17.309341,8.28039
dish_1566849923,75.74269,0.84884256,12.459003,6.6680565
dish_1566849955,47.733524,-5.283156,5.986972,5.762603
dish_1566849987,379.87234,12.208773,11.399742,47.662422
dish_1566850031,786.59875,38.74005,46.056015,68.16197
dish_1566850099,39.530895,4.606783,7.0780067,-0.62651926
dish_1566850142,310.44778,8.982294,21.959526,24.811096
dish_1566851549,297.41962,16.438448,24.543062,16.125809
