dish_id,total_calories,total_fat,total_carb,total_protein
dish_1558376768,34.191975,2.2012253,8.171252,1.5144377
dish_1558376801,7.065267,1.0447248,0.85841423,-0.10419976
dish_1558376874,298.76697,18.235136,13.957703,13.857299
dish_1558376938,40.43686,2.2385578,9.842653,2.2292647
dish_1558376984,569.2198,57.20817,33.3556,29.438717
dish_1558461431,9.285893,0.41331095,1.7770908,-0.12172704
dish_1558461607,62.20506,3.9200802,14.803316,2.7932377
dish_1558461692,230.39107,14.069412,10.817075,10.670473
dish_1558461760,34.67512,2.1526275,3.2487643,2.3637574
dish_1558461792,98.17224,-2.2286625,31.210407,1.0226288
dish_1558544663,103.87432,10.344751,22.484737,2.12251
dish_1558545738,37.491737,2.4183722,8.944775,1.6611552
dish_1558546434,14.463987,0.49411958,2.6006773,-0.124214225
dish_1558546558,292.24142,17.82992,13.637903,13.553521
dish_1558546663,288.35583,41.576324,33.32063,-2.9640539
dish_1558549413,696.9155,42.37432,32.19266,32.436512
dish_1558549605,119.08981,11.794325,25.725395,2.4682932
dish_1558549773,9.174814,0.28742975,1.7069004,-0.088400416
dish_1558549806,437.28635,35.073753,27.15945,23.894604
dish_1558630176,38.64784,2.5050526,9.16069,1.7323465
dish_1558630207,570.14014,34.720387,26.39947,26.52056
dish_1558630288,32.90293,5.6260834,4.99996,-0.6478577
dish_1558630325,542.24945,81.587524,53.954273,1.3906622
dish_1558635400,30.779827,2.6727314,1.1037729,3.9166842
dish_1558635489,67.00298,8.340124,16.0968,1.2706366
dish_1558635523,63.308414,6.305769,13.787647,1.2849932
dish_1558635546,37.965137,2.4473934,9.073455,1.680409
dish_1558635618,205.46745,5.6086407,35.13643,14.353349
dish_1558639412,65.94798,4.189842,15.736017,2.9582214
dish_1558639440,36.30021,2.3323603,8.6632595,1.6077552
dish_1558639482,32.668865,4.1702404,8.104386,0.5724229
dish_1558639526,52.122524,3.262598,9.937883,3.4517288
dish_1558639555,172.01218,5.5641937,38.994194,11.853306
dish_1558639787,32.11442,2.8033543,1.148237,4.097293
dish_1558639818,62.664215,3.9433708,15.006523,2.7990923
dish_1558639849,28.55968,1.3529099,5.6353335,2.016833
dish_1558639876,80.7856,3.9735293,25.365562,14.26268
dish_1558641164,37.608494,2.4235373,8.982801,1.665658
dish_1558641200,30.963802,2.0182052,6.0312667,2.0089257
dish_1558641253,64.24567,8.041567,15.466518,1.2006645
dish_1558641287,59.484936,3.6159124,5.34238,4.1213536
dish_1558641320,208.10413,9.184736,22.038687,10.995658
dish_1558717604,38.027557,2.4492397,9.075265,1.6856775
dish_1558718587,19.09655,1.7110289,0.8120468,2.4136057
dish_1558718610,63.25661,7.907263,15.249264,1.1926346
dish_1558718649,59.14581,3.7406883,14.204933,2.6288137
dish_1558718680,320.52606,19.551569,14.929823,14.870534
dish_1558718906,458.51926,29.457104,42.36055,12.661685
dish_1558719570,37.271305,2.3961859,8.871556,1.6569114
dish_1558719994,672.26697,40.890472,31.06572,31.28981
dish_1558720097,69.53616,4.2926044,13.146614,4.635812
dish_1558720133,18.318707,1.632799,0.7827309,2.3104153
dish_1558720236,841.22595,55.988945,54.95841,32.4163
dish_1558722125,642.873,39.088554,29.745213,29.932991
dish_1558722171,23.940613,2.0924416,0.92596513,3.0368185
dish_1558722207,37.84727,2.430049,9.031815,1.6772633
dish_1558722247,731.32855,56.214508,33.98722,15.380137
dish_1559157454,16.27971,1.1272639,2.961599,-0.1884833
dish_1559157777,20.71087,0.74203676,3.6571538,-0.1664477
dish_1559157919,35.938835,3.0414066,6.424923,-0.4623099
dish_1559233445,21.015766,1.4016036,5.2159886,0.87747186
dish_1559233570,37.287827,2.4024591,9.006014,1.6338177
dish_1559233627,78.1303,5.3742156,1.1685853,5.27305
dish_1559233715,134.98325,5.1961365,11.517052,7.251148
dish_1559233756,187.58752,23.79756,23.555138,2.6280603
dish_1559238993,74.79541,4.681938,17.771053,3.3714428
dish_1559239151,26.907658,3.4467888,4.633477,-0.6346474
dish_1559239256,34.02064,2.2004967,8.192342,1.4928622
dish_1559239369,245.12524,15.239134,28.851574,14.6227045
dish_1559578551,163.7953,11.173118,2.290513,11.149507
dish_1559578579,131.40262,3.3282375,10.205423,9.145022
dish_1559578599,284.29276,13.12171,18.462988,18.967665
dish_1559841950,13.260475,1.2138919,0.6751011,1.6160374
dish_1559841979,39.454998,1.7122172,6.242364,1.9357367
dish_1559842047,122.69963,8.283426,15.262896,6.6901827
dish_1559844272,358.63745,21.26076,16.530949,18.054554
dish_1559844323,404.81186,47.570213,27.23214,14.363921
dish_1559844366,494.77872,47.255005,28.509377,3.678053
dish_1559844458,43.16568,2.7569103,10.358862,1.9108362
dish_1559844490,110.66567,7.177744,24.569683,5.179229
dish_1559846688,95.637436,7.1833725,6.156123,5.799723
dish_1559849020,41.810696,2.6678543,10.02971,1.8488173
dish_1559849053,268.08618,23.8324,18.801125,6.2722435
dish_1559849097,290.0956,25.931181,19.862509,10.121035
dish_1559849412,299.06583,17.082064,13.497852,15.145177
dish_1559849466,391.5058,46.81564,26.270191,12.553881
dish_1559849497,388.58273,37.56565,23.57956,9.99503
dish_1559849537,481.75516,46.43675,29.68266,11.887396
dish_1559850283,219.46344,10.740469,12.025902,14.787258
dish_1559850314,221.19096,12.278713,17.491667,13.195438
dish_1559850338,269.36664,17.598404,12.456172,7.89946
dish_1559934477,122.02209,6.082534,5.2071657,11.962642
dish_1560203400,294.3979,15.749414,28.515076,19.91968
dish_1560203424,295.15472,13.005083,17.391531,23.122625
dish_1560367904,141.6682,6.0291834,5.1136,8.696235
dish_1560367926,450.19434,14.967276,32.773254,26.453552
dish_1560367952,113.44878,16.871027,12.534924,-0.8351889
dish_1560367980,153.02751,25.402643,12.354309,0.47201818
dish_1560368019,450.06268,22.79722,25.58871,35.9807
dish_1560368395,74.103485,4.6627502,17.644619,3.3294525
dish_1560368464,176.5413,11.251108,21.255905,9.804233
dish_1560368506,470.95398,27.181635,36.575333,65.25092
dish_1560368570,462.1924,36.601826,23.385033,33.964012
dish_1560444869,23.028454,1.5109729,5.663781,0.9770798
dish_1560444892,48.372692,3.0725899,11.6143265,2.1449432
dish_1560444914,103.52527,6.467104,24.54203,4.689885
dish_1560444931,203.893,10.265192,23.361423,12.205754
dish_1560444948,286.98224,16.84909,25.972857,18.924175
dish_1560444967,296.8383,13.897158,27.006062,19.189398
dish_1560444985,316.97552,15.76922,28.129322,20.86274
dish_1560445004,467.51593,33.350212,35.98137,41.175606
dish_1560456305,16.612438,0.8045444,3.032276,-0.1789189
dish_1560456326,154.84473,4.189886,10.192995,14.939263
dish_1560456348,171.62576,6.370447,11.616592,14.374035
dish_1560456370,220.0841,-9.500349,20.181358,17.990551
dish_1560526408,31.279806,4.468157,4.186899,-0.46799952
dish_1560526447,35.1753,2.4119892,6.4609833,-0.4868098
dish_1560526472,79.52117,14.718348,10.897911,-0.75830513
dish_1560526490,109.05067,10.40436,17.595783,2.2181196
dish_1560526514,180.5718,23.300928,36.827793,4.0912867
dish_1560526530,193.90453,24.70666,37.694523,4.8723726
dish_1560526552,253.05272,18.865992,30.152718,16.61286
dish_1560800918,34.843643,4.141554,6.438528,-0.71203953
dish_1560800951,217.62373,18.78826,20.643446,33.287
dish_1560800988,251.53722,-1.7040426,24.253487,17.565132
dish_1560801020,638.72034,30.916254,37.235992,42.953716
dish_1560801041,379.17502,5.838709,34.875427,27.359169
dish_1560801773,13.733194,1.2465647,0.6643699,1.7152338
dish_1560801797,50.02796,4.947317,3.8408296,0.5582196
dish_1560801829,178.06628,14.985758,20.472185,11.894807
dish_1560801859,398.7855,12.89028,17.114882,30.988476
dish_1560801883,640.6654,36.05121,43.16314,33.955963
dish_1560975491,29.209011,4.2572803,5.4537363,-0.63374525
dish_1560975517,88.72187,9.959273,9.913503,4.044518
dish_1560975572,267.73242,15.981424,12.069282,21.102718
dish_1560975601,394.74268,23.041906,15.333719,28.293047
dish_1560975628,520.65576,24.86497,35.126263,37.510326
dish_1561147944,23.240143,2.746626,4.8374996,-0.67103106
dish_1561147967,173.21342,4.2560787,15.514595,14.441979
dish_1561147997,219.01451,10.1807575,18.259045,17.89563
dish_1561148021,362.72528,22.663744,22.838348,26.106909
dish_1561148042,392.84683,21.853983,21.788086,32.824722
dish_1561393715,21.788383,1.925268,0.8711584,2.7480488
dish_1561393741,205.73383,13.335016,8.3423195,21.633121
dish_1561393764,381.64133,25.629107,5.7227745,18.135729
dish_1561405332,18.58763,1.664894,0.7869194,2.328207
dish_1561405356,204.44565,-0.13804026,7.6624756,15.613994
dish_1561405389,184.65564,4.1930866,11.043524,13.879707
dish_1561405411,254.6284,15.2620945,33.9719,13.956788
dish_1561574368,48.834293,5.9211597,3.3838036,1.3563398
dish_1561574394,65.82019,10.655016,7.0691032,0.010925241
dish_1561574428,110.45186,10.697914,9.427249,5.5529137
dish_1561574456,274.81668,11.194445,28.284004,22.968082
dish_1561574479,352.3032,9.849348,42.182236,28.722643
dish_1561574783,20.897564,1.1298312,3.8122442,-0.23826987
dish_1561574815,61.237366,9.997553,6.189947,-0.8106423
dish_1561574848,165.51468,4.470377,8.899851,11.608731
dish_1561577848,372.32944,13.3738575,13.251299,42.71128
dish_1561577947,353.95618,14.695864,28.689228,36.72534
dish_1561578775,302.5981,12.92972,28.913086,19.660973
dish_1561578800,304.85312,10.886049,32.345737,21.216148
dish_1561578839,377.7203,29.711748,38.64589,27.513931
dish_1561578865,380.64575,28.059961,26.596691,27.363136
dish_1561654326,40.101658,5.639017,6.4740257,-0.453579
dish_1561654346,80.59879,8.431466,7.0736217,4.0211782
dish_1561654374,296.68228,12.36832,15.108418,22.454865
dish_1561654392,525.42944,42.975525,24.93264,29.634897
dish_1561661324,34.568043,4.396118,4.7093744,-0.04872208
dish_1561661347,41.615074,2.8288746,7.4352646,-0.48446375
dish_1561661377,216.29353,20.887987,19.186153,8.372703
dish_1561662160,118.25304,12.265165,8.152504,4.7651196
dish_1561662190,197.56584,25.381102,12.723326,3.8453968
dish_1561662216,459.28348,38.68287,19.930206,35.568672
dish_1561662814,26.321922,3.0370054,1.7227085,0.24195665
dish_1561662842,192.36635,3.573389,10.616896,19.014061
dish_1561662869,225.45467,5.964258,12.466118,21.632425
dish_1561662926,272.69867,15.235659,22.39238,21.593061
dish_1561663541,108.81305,10.766737,23.487633,2.2563753
dish_1561663580,342.83438,25.243967,22.651741,20.030872
dish_1561663606,310.89536,18.227175,24.12453,21.691296
dish_1561667207,178.8721,7.8370514,9.354792,17.794012
dish_1561667238,263.00897,9.144468,9.819811,24.04699
dish_1561739160,47.287037,3.0200634,11.317118,2.100543
dish_1561739188,86.83972,6.786236,16.771797,6.494381
dish_1561739212,227.26869,14.835806,30.006,17.158695
dish_1561739238,283.63263,16.196924,43.40282,15.55313
dish_1561739265,274.7952,20.87057,43.94708,17.072424
dish_1561741063,113.441345,8.333586,23.195766,3.99166
dish_1561741090,86.4951,5.0695934,18.787663,4.390294
dish_1562008936,29.292221,1.1410769,5.0960503,-0.22351748
dish_1562008979,280.5709,13.151087,20.459862,19.344946
dish_1562009006,363.98834,12.910944,23.54346,34.442398
dish_1562009810,139.97481,13.839449,30.182919,2.912881
dish_1562009894,275.61652,21.082796,24.91003,5.2253675
dish_1562009934,395.30804,7.9000263,30.61861,36.288166
dish_1562085672,270.85995,17.91461,36.682064,22.954367
dish_1562099053,78.125854,3.2784996,7.41269,5.035943
dish_1562099076,74.92604,3.5826569,6.2772455,5.0193806
dish_1562099134,246.24521,15.142492,16.251802,20.535051
dish_1562099157,257.26562,10.728386,12.78565,23.444004
dish_1562168648,24.10477,1.016405,4.269226,-0.21298891
dish_1562168673,71.97668,10.904987,9.085035,0.2298848
dish_1562168696,171.68346,10.72014,20.763536,9.653038
dish_1562168800,218.0358,24.958124,39.224346,10.548299
dish_1562172561,299.0226,12.73031,15.807381,37.729992
dish_1562172600,293.87094,14.234484,29.533775,30.422367
dish_1562172643,781.5043,51.214417,32.982193,51.748405
dish_1562617703,74.379524,3.1781673,2.198239,4.4152203
dish_1562617939,40.47259,3.956934,8.018284,-0.90740687
dish_1562618000,358.68088,15.5288105,22.633575,28.59398
dish_1562690886,15.7186985,1.4314994,0.6473406,1.9160395
dish_1562690917,110.00691,7.5577965,15.212862,5.82642
dish_1562690950,196.34673,13.229609,23.49908,10.537889
dish_1562691000,390.67456,20.193987,37.038506,38.632446
dish_1562691032,449.04715,27.558382,46.069378,37.66874
dish_1562691064,391.18427,23.325472,73.40513,17.780636
dish_1562700496,22.88869,2.0355797,0.90008813,2.8890705
dish_1562700568,265.39215,12.238993,22.701683,17.569536
dish_1562700593,410.81714,19.125774,19.494743,32.00407
dish_1562703345,134.9604,3.8195362,10.593063,9.652928
dish_1562703382,206.14233,14.951239,13.034004,14.03377
dish_1562703408,350.07016,26.077742,18.827814,24.948935
dish_1562703447,68.218506,13.405615,10.364126,-2.2570877
dish_1562774099,26.28661,1.1692523,4.6777725,-0.25311762
dish_1562774129,70.333374,11.64892,9.075066,-0.032567076
dish_1562774159,147.03658,8.3459,19.720762,7.44099
dish_1562774180,143.68312,11.763903,18.058609,7.7380943
dish_1562774206,242.14728,14.702608,25.974876,13.373911
dish_1562776428,24.312971,3.5396957,0.900235,2.043191
dish_1562776465,142.06802,9.115561,24.427288,8.411364
dish_1562776497,250.58115,16.218382,17.779627,20.44672
dish_1562786103,45.190037,2.1770163,5.979261,3.645689
dish_1562788506,65.013596,8.130911,15.627371,1.2195282
dish_1562788536,254.31934,26.457895,30.493958,7.2238092
dish_1562788568,319.62515,28.399775,37.096745,13.310784
dish_1562788601,437.49783,17.083609,25.482525,26.74709
dish_1562790775,32.498333,1.4843768,5.7412796,-0.29865175
dish_1562790824,274.9002,20.50928,17.76495,12.361545
dish_1562790855,459.43298,21.455873,27.042698,47.634785
dish_1562876494,106.23446,8.416304,7.671088,8.372713
dish_1562876531,52.645878,8.032137,5.2620487,0.24955863
dish_1562963246,341.8021,18.252443,32.943523,21.290485
dish_1562963289,313.54837,13.983088,38.991234,19.164925
dish_1562963325,427.84662,27.574968,51.92885,25.140518
dish_1563208412,97.10439,4.0344515,3.4890974,4.5648623
dish_1563208439,84.02077,4.978404,9.339395,4.8768845
dish_1563208459,100.36667,5.583763,20.25758,7.0795555
dish_1563218408,261.1553,9.578215,20.870068,16.691963
dish_1563220987,321.0563,20.703457,7.414484,23.241228
dish_1563221025,355.6285,15.139044,6.7165146,27.19482
dish_1563221054,355.52563,27.08446,16.806953,24.963745
dish_1563221086,425.36414,-12.157026,9.361124,40.482864
dish_1563221157,458.9804,-19.658094,11.58893,45.98361
dish_1563294987,126.207466,8.458883,2.150309,8.670049
dish_1563295016,93.15277,4.7598114,10.350979,5.628164
dish_1563295044,147.30318,-0.13893516,16.307808,14.883868
dish_1563305513,749.6593,36.440414,74.80617,47.80002
dish_1563389548,357.00473,19.868845,5.9678,39.17086
dish_1563389600,212.86995,17.323404,15.3295,27.61163
dish_1563389626,151.24113,8.444727,27.533215,10.356841
dish_1563478751,548.4487,34.94001,38.34845,41.446804
dish_1563551105,224.51488,-5.26445,9.287487,24.684198
dish_1563551134,618.24506,27.499086,18.066204,44.469147
dish_1563551164,255.36014,1.939123,26.62481,15.042394
dish_1563551194,320.24875,17.422167,24.178978,28.856945
dish_1563551220,457.57242,18.10309,52.336586,23.657684
dish_1563565289,49.84378,6.222498,12.022438,0.9153051
dish_1563565323,154.17097,4.9855556,13.713545,15.754635
dish_1563565354,239.90321,9.18152,14.556692,24.643766
dish_1563565415,254.65851,9.639528,23.87042,22.32293
dish_1563565454,217.7635,6.400667,20.593523,19.847105
dish_1563565508,246.70766,7.79072,21.675478,22.46073
dish_1563566909,324.31647,15.064398,26.03608,38.588005
dish_1563566939,264.26132,22.680193,21.43407,11.043687
dish_1563566965,305.20483,19.188414,21.02118,17.309109
dish_1563897047,123.92605,0.41330427,9.568507,7.738552
dish_1563897087,53.27883,3.3559532,-0.38368767,5.7492537
dish_1563897938,67.28451,4.6461496,1.033159,4.529829
dish_1563897981,245.40825,19.894289,6.1187897,16.5919
dish_1563898019,333.16312,28.07517,16.028513,20.918734
dish_1563898084,471.58386,32.74736,33.320564,38.09129
dish_1563898107,493.18372,38.632786,36.01789,36.798466
dish_1563909469,26.454815,1.4543322,4.8061066,-0.30824763
dish_1563909507,189.34239,21.706423,22.49966,8.785848
dish_1563909550,311.77554,21.978762,32.35652,7.124139
dish_1563909580,568.91174,20.990267,56.575203,37.194557
dish_1563984140,347.9108,14.764399,18.324097,43.89879
dish_1563984167,354.5968,3.327959,28.774155,51.61235
dish_1563984199,438.34247,21.774706,39.964462,44.34258
dish_1563984242,380.75778,17.530855,51.513966,32.290733
dish_1563984296,463.0683,-13.389692,59.563927,41.724663
dish_1563996441,34.589417,1.6259707,6.099285,-0.31596285
dish_1563996464,100.64344,11.511456,10.52481,5.303013
dish_1563996485,136.68346,26.736986,31.629951,0.4910125
dish_1563996509,312.70947,6.174921,22.970045,28.651814
dish_1563998210,120.971756,3.292406,3.2290132,15.754338
dish_1563998244,236.1999,13.0556965,17.718004,18.894114
dish_1563998279,442.54144,13.227474,14.547674,31.566196
dish_1563998323,671.6519,0.56269425,7.528803,30.354168
dish_1563998513,662.933,7.323892,10.5240135,36.81847
dish_1564160043,319.9969,17.062197,30.847054,19.939884
dish_1564427406,285.6322,7.2713833,7.1888638,37.615746
dish_1564427430,199.92659,11.073641,11.278816,28.877405
dish_1564427455,266.6906,5.0308437,9.987463,29.151203
dish_1564428102,33.75769,1.866167,5.8633957,-0.2870608
dish_1564428144,135.20255,11.632986,7.4000797,5.673645
dish_1564428181,353.83368,4.320833,25.799011,34.837944
dish_1564588820,102.91859,10.662275,-1.9931128,8.089677
dish_1564588859,335.7304,16.357542,18.173635,33.06456
dish_1564588889,404.63403,15.59366,45.57492,31.043518
dish_1564588919,309.04538,10.721582,43.844078,18.659534
dish_1564675380,160.46016,11.3489,3.126862,10.803831
dish_1564675411,215.90593,5.4706516,10.581606,25.369217
dish_1564686966,120.10338,8.206075,1.8248084,8.172682
dish_1564687013,382.05554,13.064777,11.115395,31.723692
dish_1564687046,558.8735,40.06324,21.922054,49.05139
dish_1564687090,669.02515,52.675545,18.628077,54.627415
dish_1564689078,19.232004,2.0922718,3.4083822,-0.2421599
dish_1564689108,170.1185,18.501276,9.178568,9.146309
dish_1564689138,315.64423,28.432734,25.643604,19.515074
dish_1564689168,397.68588,34.078804,23.401024,27.048656
dish_1564689219,464.52408,32.792175,20.824623,32.878456
dish_1564773826,83.356544,3.0982633,4.0363097,7.437563
dish_1564773847,125.67569,8.338575,7.918433,15.907202
dish_1564773876,224.6686,19.510487,16.102253,12.328233
dish_1564773903,234.91992,25.780443,31.847702,13.849234
dish_1564773942,323.80624,2.6756077,21.610416,29.271624
dish_1564773976,358.89777,3.7186756,25.42622,33.14349
dish_1565020755,121.27707,8.306169,1.7392972,8.232189
dish_1565020796,228.92221,16.379503,6.5533905,16.378626
dish_1565020822,320.2188,20.969755,20.944641,19.62721
dish_1565020867,397.73892,17.033876,24.577557,35.481926
dish_1565020895,481.37125,23.868893,25.96857,34.496605
dish_1565020926,518.3767,39.61783,34.848656,36.764774
dish_1565030350,35.603924,1.6645526,6.139885,-0.27065188
dish_1565030391,304.2095,23.614302,21.214733,14.997443
dish_1565034605,19.070007,2.3961296,3.5997417,-0.49244124
dish_1565034635,36.912766,4.445814,6.871029,-0.8221894
dish_1565034661,161.66394,4.7029896,22.825909,11.248635
dish_1565034681,306.6588,15.943773,39.527275,19.424099
dish_1565035715,75.48629,4.649499,6.2166986,5.1664453
dish_1565035746,81.58913,5.7681637,5.557351,2.6326137
dish_1565035774,125.15134,10.210178,6.9766912,5.3989267
dish_1565035802,135.65495,12.263422,9.765633,4.6908016
dish_1565035830,343.02927,11.527937,18.205223,39.660255
dish_1565035858,354.8662,14.453459,18.86957,28.998667
dish_1565117429,501.63556,33.396477,41.974014,28.80439
dish_1565117463,504.80472,25.021105,46.225136,30.351776
dish_1565118700,11.313026,1.4137248,2.4757364,-0.36124855
dish_1565118729,456.54288,28.478456,10.032068,33.318058
dish_1565118782,447.74228,39.412025,30.32518,29.700735
dish_1565123783,146.14423,7.89649,14.178364,9.043553
dish_1565123816,287.83093,15.930189,13.154785,19.290176
dish_1565123845,353.2431,12.509672,22.137499,24.668121
dish_1565123881,442.23386,31.143488,28.370792,34.535286
dish_1565638478,30.691479,3.245367,1.5756853,3.213767
dish_1565638515,358.98627,6.7808094,10.840879,22.87249
dish_1565638550,383.46423,8.475874,12.363018,26.334263
dish_1565638599,415.8597,29.127619,42.019737,20.41872
dish_1565711453,143.15118,6.1685047,7.687313,17.957338
dish_1565711498,208.48503,7.6832867,8.888034,22.869522
dish_1565711527,342.16025,12.700254,21.905731,32.828888
dish_1565711570,445.41998,27.664053,23.248203,30.244453
dish_1565810969,64.74336,2.3535023,11.064384,-0.43820864
dish_1565811000,1024.935,60.627716,40.391716,94.77637
dish_1565811025,246.14194,17.944399,0.95256025,16.008648
dish_1565811061,180.44737,23.52363,40.20753,20.628895
dish_1565811091,287.82004,31.383562,30.433403,38.618828
dish_1565811139,309.22275,22.883554,35.30209,17.215683
dish_1565894858,183.08336,-10.5530205,19.606386,-31.399807
dish_1565894889,209.63321,0.22378723,18.467325,3.5562506
dish_1565894910,564.50525,21.534052,52.724087,21.512058
dish_1565896662,48.116024,-0.9792662,3.5983503,1.8380668
dish_1565896701,305.14255,11.916075,15.931961,26.046087
dish_1565896745,346.99826,30.464708,25.379597,21.504164
dish_1565898128,249.78767,14.847967,11.461578,19.025854
dish_1565898158,197.85466,5.2624683,20.182339,7.607148
dish_1565898193,264.3471,26.043985,19.927502,9.294942
dish_1565898230,703.20404,46.491318,26.774677,63.414253
dish_1565898331,73.724655,5.327465,6.5917473,1.7111521
dish_1565898361,357.7146,20.324175,24.448101,16.286934
dish_1565898402,382.76605,26.106668,24.67899,15.752547
dish_1565898432,352.50647,29.654863,16.054821,12.818734
dish_1565974375,381.86218,25.96159,5.1672993,26.106035
dish_1565974409,444.32248,23.702097,15.130558,32.00177
dish_1565986702,243.0447,14.105513,17.007786,16.36001
dish_1565986733,423.54236,11.074366,31.76466,45.98796
dish_1566316681,140.25606,3.499323,12.039709,8.497875
dish_1566316726,388.30853,15.821299,26.466484,45.18334
dish_1566316757,391.23148,20.78094,41.50414,31.56492
dish_1566328724,379.0053,18.230806,7.155937,43.294537
dish_1566328745,488.4779,23.517797,12.477966,52.712635
dish_1566328776,1224.9885,48.98191,114.10759,63.677418
dish_1566328805,1240.2396,42.16494,104.583534,54.67341
dish_1566328831,1248.9341,4.0753193,116.788284,12.476274
dish_1566414225,74.9594,7.099743,10.703068,1.6732221
dish_1566414291,255.26468,13.923445,20.183334,12.365716
dish_1566414342,510.02936,21.40761,33.024265,36.702377
dish_1566414412,460.19385,21.733347,33.758068,36.118187
dish_1566416701,202.05498,7.432188,10.055005,19.715473
dish_1566501575,291.3091,15.615847,27.725246,21.837225
dish_1566501594,409.93085,30.624933,29.812248,26.517971
dish_1566502437,42.479153,3.7821674,7.04496,-0.2781077
dish_1566502472,117.1678,21.875395,25.997276,1.491147
dish_1566502505,459.37357,31.357592,24.182632,32.3139
dish_1566502537,481.6566,25.29399,25.708977,40.54944
dish_1566502573,531.38824,39.174583,24.666496,41.087536
dish_1566587102,191.2446,9.882303,11.85132,15.681306
dish_1566587143,153.9113,2.2187138,14.171417,22.2562
dish_1566587182,239.21649,12.691401,7.768154,13.466859
dish_1566589933,277.96246,16.184748,5.1672153,28.264359
dish_1566589967,533.4169,39.417973,31.666992,34.00646
dish_1566590007,858.54047,33.02327,74.60562,57.097725
dish_1566590056,620.34607,25.404833,48.39691,48.706856
dish_1566838286,79.96926,5.1206512,19.033548,3.2870512
dish_1566838317,161.88692,10.022905,38.22046,7.3934336
dish_1566838351,192.28325,11.933878,45.341324,8.790223
dish_1566838378,330.9086,20.629808,44.670265,18.670982
dish_1566838407,396.3445,27.613127,47.392498,24.400864
dish_1566849862,83.968315,4.6397686,6.2844667,5.2780232
dish_1566849895,99.534035,-0.47194105,17.501076,8.728562
dish_1566849923,85.73667,0.08039276,13.595379,7.197152
dish_1566849955,73.24017,-7.8036156,7.4800653,8.591584
dish_1566849987,437.74475,20.502996,16.181206,50.532654
dish_1566850031,850.93915,45.13337,31.74709,77.20764
dish_1566850099,85.875404,9.117967,6.624703,3.9842987
dish_1566850142,314.69843,11.1574955,14.362156,25.07751
dish_1566851549,282.20837,19.33426,23.574766,16.60043
dish_1566851584,284.4977,13.885973,31.290092,20.59806
