dish_id,total_calories,total_fat,total_carb,total_protein
dish_1560445004,449.8259,27.56817,37.085014,40.601593
dish_1560456305,16.170479,0.8585872,3.002672,-0.198556
dish_1560456326,175.19566,6.1669292,10.824757,15.56621
dish_1560456348,211.99191,10.873629,11.771797,17.52679
dish_1560456370,229.0082,-6.507925,23.30595,16.365353
dish_1560526408,41.6011,7.4890404,5.045703,-0.5359455
dish_1560526447,35.065845,1.7911547,6.2088013,-0.34132105
dish_1560526472,80.76171,14.797228,11.238901,-0.7072635
dish_1560526490,111.16124,10.486105,16.469553,2.252489
dish_1560526514,194.40886,24.121302,37.790096,4.655465
dish_1560526530,225.6904,27.096453,40.41486,6.0667944
dish_1560526552,266.69754,20.311193,32.07381,22.07594
dish_1560800918,34.657185,2.4089832,5.7070312,-0.2437411
dish_1560800951,248.77995,23.25714,19.025347,37.26586
dish_1560800988,250.84134,0.3034839,25.664314,16.658867
dish_1560801020,321.6207,8.028891,36.945374,19.385452
dish_1560801041,377.6607,5.848585,36.275383,26.280685
dish_1560801773,14.136261,1.2864588,0.6791375,1.7689867
dish_1560801797,49.50507,4.928501,3.5356948,0.4642982
dish_1560801829,191.18098,13.448328,18.878798,14.03888
dish_1560801859,358.79608,16.912058,13.735525,21.058044
dish_1560801883,572.72174,33.944138,29.51789,36.02778
dish_1560975491,30.14729,4.354822,5.3965006,-0.5675221
dish_1560975517,86.97522,10.037666,9.411359,3.595305
dish_1560975572,318.92123,17.51554,11.320058,24.789215
dish_1560975601,478.4679,30.62187,13.970077,34.479057
dish_1560975628,583.6434,31.277498,44.009777,39.577065
dish_1561147944,23.083813,1.142393,4.150564,-0.2373448
dish_1561147967,179.51556,4.628332,15.675846,15.045354
dish_1561147997,223.9621,9.634401,16.375381,18.96317
dish_1561148021,364.5261,21.954004,22.762058,26.503315
dish_1561148042,381.97177,19.42071,20.254837,33.902477
dish_1561393715,21.614174,1.9269122,0.8715294,2.7242947
dish_1561393741,198.30655,14.946939,7.624507,20.417976
dish_1561393764,381.38858,20.087498,2.501559,17.869425
dish_1561405332,18.7476,1.673025,0.78964597,2.349804
dish_1561405356,201.57161,0.41803843,7.6668563,15.071486
dish_1561405389,192.23975,3.111765,10.414261,16.055574
dish_1561405411,253.49594,13.29233,32.745743,10.613626
dish_1561574368,26.240707,3.7285233,3.839629,-0.17019874
dish_1561574394,67.610054,11.154604,7.0041847,0.042444654
dish_1561574428,112.3238,8.219767,9.086861,6.642685
dish_1561574456,277.12405,11.3265705,28.054075,23.337452
dish_1561574479,366.53683,10.247423,42.628136,30.10005
dish_1561574783,20.621912,1.1003169,3.7519739,-0.2302323
dish_1561574815,58.986862,9.613985,6.3870125,-0.8804098
dish_1561574848,163.47273,7.6863995,10.559378,10.432666
dish_1561577848,362.66367,11.720858,11.480644,44.314674
dish_1561577947,346.77213,13.615213,27.753712,36.681633
dish_1561578775,293.38614,10.236933,23.194828,18.946589
dish_1561578800,297.3304,11.62182,29.982956,21.518536
dish_1561578839,380.4495,30.511965,39.932198,27.95158
dish_1561578865,392.38248,29.466433,31.223774,28.97654
dish_1561654326,39.244118,5.422323,6.3567295,-0.43806845
dish_1561654346,86.66517,9.026931,7.4776306,4.316797
dish_1561654374,289.45044,12.41535,15.983973,24.188671
dish_1561654392,573.0142,47.292923,25.212849,33.890366
dish_1561661324,27.17453,2.1606503,4.646303,-0.20678431
dish_1561661347,40.974377,2.4372578,7.245537,-0.4248286
dish_1561661377,210.35455,21.291018,19.484985,7.170169
dish_1561662160,98.19724,12.798491,8.0850525,2.0181456
dish_1561662190,186.05934,23.897524,13.1008835,3.334156
dish_1561662216,461.31857,39.344315,20.05542,34.39647
dish_1561662814,24.747086,3.059739,1.7537668,0.13797182
dish_1561662842,192.13231,4.262602,10.250134,18.977272
dish_1561662869,225.90968,6.394869,11.733419,21.740908
dish_1561662926,281.2579,15.63307,21.182547,22.409744
dish_1561663541,109.8635,10.917742,23.735703,2.267789
dish_1561663580,334.831,24.599497,22.085602,19.544098
dish_1561663606,300.26144,17.601915,22.542297,22.383022
dish_1561667207,161.25798,4.444626,4.8777943,18.591188
dish_1561667238,209.68288,1.7800673,13.42415,22.495354
dish_1561739160,48.62611,3.394064,11.086922,2.3062963
dish_1561739188,85.851494,4.4831486,16.706593,6.0435896
dish_1561739212,234.5793,15.127981,29.848948,17.539436
dish_1561739238,255.71696,18.054499,42.64078,12.282519
dish_1561739265,300.17444,18.389772,43.449825,16.578123
dish_1561741063,91.486885,8.9793415,19.772701,1.9434118
dish_1561741090,81.63272,4.8740673,18.21371,4.0394144
dish_1562008936,29.44823,1.0204638,5.106842,-0.21131235
dish_1562008979,357.7787,18.805765,20.798561,30.78517
dish_1562009006,546.40204,44.56845,23.954086,43.669174
dish_1562009810,144.29507,14.284151,31.107567,2.9983149
dish_1562009894,276.65274,21.960085,25.295906,4.890435
dish_1562009934,396.53082,7.632349,30.532696,37.036663
dish_1562085672,271.7458,17.94966,36.816887,23.03361
dish_1562099053,82.563736,4.9462566,6.9776087,4.3726616
dish_1562099076,77.05379,4.426201,5.316228,5.0830674
dish_1562099134,256.9209,13.110283,14.818075,22.681364
dish_1562099157,236.57623,6.3248425,11.942911,22.00221
dish_1562168648,24.172138,1.0210704,4.2848186,-0.21484286
dish_1562168673,63.28931,11.426449,8.751415,-0.5149022
dish_1562168696,142.59367,8.2414,19.746973,6.95068
dish_1562168800,196.21953,22.5283,38.302715,9.782836
dish_1562172561,297.45526,12.653849,15.726719,37.53579
dish_1562172600,372.07703,16.033304,22.583303,29.907732
dish_1562172643,823.529,38.154343,19.710358,57.42333
dish_1562617703,71.50031,-1.6467646,2.1626143,6.5596256
dish_1562617939,40.81158,2.8153782,7.561672,-0.6057597
dish_1562618000,352.72186,16.85087,22.858997,28.095833
dish_1562690886,15.36734,1.4262027,0.6778696,1.8878012
dish_1562690917,111.39353,7.6630573,15.297588,5.915576
dish_1562690950,197.32912,13.36714,23.787537,10.565669
dish_1562691000,405.20767,19.829592,36.69475,40.272255
dish_1562691032,444.9117,26.399523,45.660812,39.974068
dish_1562691064,377.26968,12.3142185,50.24751,31.004505
dish_1562700496,22.690052,2.0167675,0.8976391,2.8636894
dish_1562700568,319.17892,18.904932,22.306686,19.21257
dish_1562700593,430.18317,17.619524,14.920563,34.754192
dish_1562703345,161.364,8.216095,12.309002,9.328295
dish_1562703382,249.58282,11.807417,13.132967,19.087688
dish_1562703408,405.53214,27.826658,18.882063,30.84639
dish_1562703447,74.94322,14.663263,10.754503,-2.102726
dish_1562774099,26.402683,1.0947284,4.651375,-0.22893435
dish_1562774129,76.812065,10.611574,9.475124,0.5500874
dish_1562774159,130.95807,7.548666,19.031404,5.749095
dish_1562774180,147.3335,10.951422,18.084084,8.177121
dish_1562774206,244.1698,12.20643,23.69369,14.5724325
dish_1562776428,19.523445,1.7857493,0.78270227,2.4094658
dish_1562776465,134.88138,10.314852,27.443546,5.926364
dish_1562776497,265.54742,14.695723,16.339762,22.724083
dish_1562786103,117.529686,-1.576151,5.3457284,11.81108
dish_1562788506,63.88647,7.969824,15.348162,1.2052994
dish_1562788536,234.64369,15.378077,35.798714,8.591992
dish_1562788568,338.15234,22.14438,39.5786,17.327293
dish_1562788601,381.9624,19.668932,23.603428,27.063671
dish_1562790775,32.39063,1.5086688,5.7377396,-0.30422693
dish_1562790824,377.0322,31.743586,22.981506,23.041834
dish_1562790855,695.1137,52.54839,25.169382,59.731903
dish_1562876494,131.96686,7.3975677,9.423506,9.952806
dish_1562876531,52.373146,7.993471,5.2292356,0.25388902
dish_1562963246,347.70135,18.404146,33.694786,21.706577
dish_1562963289,318.132,13.995516,39.2564,19.52179
dish_1562963325,461.4386,33.175125,44.696976,25.54263
dish_1563208412,95.93606,6.7447233,1.9255505,6.5031137
dish_1563208439,91.33976,3.1959457,8.523242,6.0857673
dish_1563208459,159.24338,2.4774933,14.171613,14.388886
dish_1563218408,276.49985,19.128668,20.324146,13.838744
dish_1563220987,327.73862,21.207243,7.530228,23.705294
dish_1563221025,370.27258,18.790983,7.4438515,27.71806
dish_1563221054,336.93896,28.080462,17.276222,22.109264
dish_1563221086,430.3261,-4.335211,5.4536877,37.220726
dish_1563221157,459.9506,-0.52925307,4.883236,38.88205
dish_1563294987,129.01912,8.833833,1.8457613,8.761852
dish_1563295016,95.31012,4.507307,10.272005,5.9141726
dish_1563295044,155.63425,-0.8584176,14.781975,16.48343
dish_1563305513,758.42883,38.12387,75.72241,47.98088
dish_1563389548,342.58975,17.27913,6.161009,39.18248
dish_1563389600,220.44577,16.836634,16.544443,29.774403
dish_1563389626,236.94025,32.82035,19.518497,23.965681
dish_1563478751,539.40125,34.307076,37.260357,40.11
dish_1563551105,225.41982,-5.656803,9.291052,25.154325
dish_1563551134,601.1629,21.411753,15.195457,43.30196
dish_1563551164,228.22914,8.601267,24.62873,17.145912
dish_1563551194,350.42007,24.273844,31.573921,27.279812
dish_1563551220,461.3148,28.768175,54.067932,19.140549
dish_1563565289,47.25987,5.306841,11.539228,0.91426843
dish_1563565323,159.2485,4.5985203,13.206949,15.691113
dish_1563565354,237.57516,9.693766,12.391159,24.004766
dish_1563565415,252.93958,9.044573,23.279003,22.395924
dish_1563565454,218.46779,4.8456364,19.047338,21.083773
dish_1563565508,242.84386,7.041235,20.155495,22.429953
dish_1563566909,243.52911,19.648672,17.123037,4.4717655
dish_1563566939,256.3068,18.63946,25.257751,12.2904005
dish_1563566965,248.55139,9.740118,20.77547,13.216937
dish_1563897047,120.83898,0.23982327,9.19762,10.599687
dish_1563897087,42.218414,1.3838176,0.56133157,5.207016
dish_1563897938,67.9373,4.6899595,1.0443974,4.5758233
dish_1563897981,244.37569,19.642637,6.140154,16.575613
dish_1563898019,323.68,26.0342,15.34421,21.207438
dish_1563898084,474.83643,31.49174,32.94195,39.078423
dish_1563898107,485.13788,38.326733,35.468315,35.887268
dish_1563909469,26.06744,1.1883372,4.626478,-0.24156195
dish_1563909507,112.55783,16.98004,14.519424,1.4259329
dish_1563909550,311.8481,24.56444,32.356438,10.851495
dish_1563909580,586.29877,20.575502,59.900665,39.14341
dish_1563984140,345.26324,14.679659,18.194153,43.57145
dish_1563984167,351.51645,3.4613972,28.654621,51.00819
dish_1563984199,445.95377,23.780382,41.068333,43.449627
dish_1563984242,382.42896,19.494165,55.163525,32.935963
dish_1563984296,438.89795,4.496889,52.93776,29.60746
dish_1563996441,33.88128,1.5762042,5.9686737,-0.30693918
dish_1563996464,107.28566,12.050764,11.948332,5.7985945
dish_1563996485,130.28346,25.177122,29.69342,1.8689156
dish_1563996509,339.8233,7.776945,21.464342,31.721346
dish_1563998210,123.6267,3.534584,3.279042,15.9960985
dish_1563998244,233.10275,10.674063,17.516033,18.905521
dish_1563998279,449.25192,11.368786,13.418115,31.223083
dish_1563998323,628.9816,-2.9677415,2.3960016,39.322544
dish_1563998513,643.05145,7.997924,9.342342,46.962032
dish_1564160043,213.80981,6.460043,14.500065,13.698236
dish_1564427406,286.76782,7.290766,7.204262,37.803253
dish_1564427430,195.38249,6.3551426,10.046175,28.429726
dish_1564427455,308.2258,6.899765,12.0796585,29.382294
dish_1564428102,32.526035,1.538309,5.7500725,-0.30252367
dish_1564428144,135.03746,11.6041355,7.406618,5.7056255
dish_1564428181,348.6663,3.9218006,25.547413,34.81174
dish_1564588820,179.76599,12.484123,8.95288,8.871646
dish_1564588859,320.45618,13.25564,16.18406,32.31038
dish_1564588889,286.60394,4.105097,24.073896,25.771078
dish_1564588919,326.36984,17.720015,37.720135,19.222193
dish_1564675380,157.86299,10.773827,2.231137,10.747432
dish_1564675411,232.69785,9.755243,11.409012,25.034386
dish_1564686966,120.67968,8.224494,1.8550487,8.217785
dish_1564687013,411.33502,16.626348,10.409394,34.635677
dish_1564687046,514.6949,36.585693,17.246056,43.027916
dish_1564687090,670.27686,48.54053,26.4444,55.855114
dish_1564689078,17.883442,1.4025553,3.2202203,-0.20804411
dish_1564689108,129.53194,18.56756,9.391434,5.2386417
dish_1564689138,233.03107,26.18899,19.468346,10.457593
dish_1564689168,366.56665,26.359926,18.49327,27.404854
dish_1564689219,434.84314,29.666063,25.966904,30.778015
dish_1564773826,81.7381,3.746395,3.2685597,7.4211655
dish_1564773847,125.82922,7.7221775,7.5194254,15.756384
dish_1564773876,178.17386,12.8612385,16.086292,10.141581
dish_1564773903,233.547,23.867617,29.653934,13.578113
dish_1564773942,313.04456,7.375757,22.764675,27.08292
dish_1564773976,316.18677,10.105349,25.273205,22.078056
dish_1565020755,126.732765,8.673439,1.8131359,8.607337
dish_1565020796,219.86913,14.812876,6.37578,16.269136
dish_1565020822,359.13278,20.262484,17.23069,23.747911
dish_1565020867,256.3021,8.7254505,17.841969,15.888648
dish_1565020895,486.64877,23.65393,23.642118,32.967995
dish_1565020926,537.369,39.938164,49.720287,40.347507
dish_1565030350,34.643383,1.4879855,6.075588,-0.29605204
dish_1565030391,299.44232,25.435179,23.015274,15.115081
dish_1565034605,16.974152,1.7116603,3.4481752,-0.41957957
dish_1565034635,34.151962,2.4592915,6.3352814,-0.5337706
dish_1565034661,141.4024,3.868063,20.365013,9.884311
dish_1565034681,300.89526,12.643877,37.56595,18.34016
dish_1565035715,73.88545,4.5620375,6.3560066,5.175313
dish_1565035746,100.08462,5.5149717,2.962847,5.1093173
dish_1565035774,129.54631,8.944712,2.375272,7.17231
dish_1565035802,174.9474,9.68918,1.062628,12.333332
dish_1565035830,372.40283,17.559347,12.714872,39.581543
dish_1565035858,408.17892,32.17919,31.97332,26.976822
dish_1565117429,486.8676,32.782448,40.58454,27.859497
dish_1565117463,494.74838,27.940828,45.73542,28.095688
dish_1565118700,11.033001,0.5732593,2.105003,-0.14919001
dish_1565118729,455.88193,27.982141,9.804628,33.374413
dish_1565118782,447.6346,39.34468,30.287529,29.656158
dish_1565123783,144.96774,7.767355,14.1689625,8.993997
dish_1565123816,251.97366,13.117819,13.2056875,20.710117
dish_1565123845,348.80072,14.337793,18.581121,25.130684
dish_1565123881,446.66437,32.627327,27.384193,35.844013
dish_1565638478,23.943127,3.4071293,2.0195367,1.3458366
dish_1565638515,336.57382,3.1560206,9.1082735,21.157005
dish_1565638550,334.75034,14.063837,13.842754,22.254606
dish_1565638599,399.17773,19.52868,47.317665,21.801092
dish_1565711453,139.62389,5.908018,7.8471794,17.69287
dish_1565711498,204.47313,8.852537,8.707361,22.247643
dish_1565711527,324.43518,1.3822421,22.738914,33.183952
dish_1565711570,422.68164,16.343294,24.926357,30.829264
dish_1565810969,64.9221,2.338686,11.07222,-0.43429857
dish_1565811000,993.4571,63.47205,39.02637,90.72212
dish_1565811025,234.4573,13.757227,5.5443726,12.921815
dish_1565811061,194.442,17.610813,35.56824,16.64677
dish_1565811091,312.3819,22.661242,28.597786,27.500912
dish_1565811139,345.12888,14.351465,24.649391,26.963589
dish_1565894858,117.20934,2.9831529,12.247035,-19.844877
dish_1565894889,262.0532,-11.318506,21.042986,-10.26029
dish_1565894910,562.9125,22.401567,53.318424,22.88182
dish_1565896662,58.686928,3.1305656,3.191429,2.8659163
dish_1565896701,351.41278,21.71161,8.627436,25.463726
dish_1565896745,375.01678,33.072784,26.227287,24.049973
dish_1565898128,227.6019,11.860495,9.91534,18.05305
dish_1565898158,237.02489,9.763849,18.7095,16.151434
dish_1565898193,237.93675,28.440233,20.117374,5.765418
dish_1565898230,672.1839,51.73944,29.41343,56.74098
dish_1565898331,80.21406,4.229624,6.1190968,3.3547068
dish_1565898361,454.3918,29.068117,25.32254,18.653753
dish_1565898402,376.18564,17.969492,27.859283,23.320179
dish_1565898432,385.76776,35.566,13.041725,20.911438
dish_1565974375,389.2224,26.454876,5.273505,26.61435
dish_1565974409,602.85785,41.028103,8.737442,41.32369
dish_1565986702,258.9245,13.925478,15.987587,22.783068
dish_1565986733,433.6583,10.161249,36.68614,49.456173
dish_1566316681,103.118835,5.8172073,8.656309,7.1821995
dish_1566316726,397.48706,17.996714,25.630638,42.920418
dish_1566316757,668.63446,51.352142,50.95735,48.946827
dish_1566328724,410.7468,20.768206,6.0602264,46.597694
dish_1566328745,498.97617,24.260912,12.556416,53.52976
dish_1566328776,1231.1573,50.322144,93.837234,72.46235
dish_1566328805,1202.658,52.502304,84.00017,62.58003
dish_1566328831,1146.6542,39.826492,84.244606,61.076225
dish_1566414225,133.70395,6.890541,14.510628,4.9958296
dish_1566414291,272.44415,15.584639,18.457563,13.427919
dish_1566414342,468.77567,27.857431,25.520245,36.53863
dish_1566414412,441.86972,16.819014,27.382442,42.39365
dish_1566416701,218.66158,10.833199,8.5047245,21.05898
dish_1566501575,362.6824,19.177874,29.445107,28.217052
dish_1566501594,465.91547,34.34529,30.135582,32.717148
dish_1566502437,41.119312,2.9014454,6.820923,-0.22006899
dish_1566502472,112.59937,19.888979,23.342339,1.5468321
dish_1566502505,456.96512,33.700485,20.05767,32.49394
dish_1566502537,497.12524,31.739359,19.83649,37.856995
dish_1566502573,537.9091,37.230072,27.977623,44.830967
dish_1566587102,183.69455,13.115419,10.814756,15.797837
dish_1566587143,138.64091,2.7310658,15.366575,19.507622
dish_1566587182,240.91441,13.499933,8.215618,14.402202
dish_1566589933,271.63864,15.032076,5.5538387,28.141209
dish_1566589967,658.08545,26.829157,18.059917,59.039803
dish_1566590007,732.0062,17.923082,52.390762,51.74057
dish_1566590056,471.90967,7.9460926,31.348541,42.780148
dish_1566838286,80.20084,5.107929,19.405489,3.3676062
dish_1566838317,158.54007,9.85557,37.460022,7.2217417
dish_1566838351,192.20055,11.902491,45.336166,8.789163
dish_1566838378,339.89334,20.006586,42.87101,19.753448
dish_1566838407,356.30505,22.308481,46.541992,20.678856
dish_1566849862,84.666115,5.116823,7.4348373,5.910227
dish_1566849895,116.17852,5.994728,19.793327,7.980295
dish_1566849923,96.15841,0.033895418,15.553398,8.120645
dish_1566849955,103.85722,-12.474804,9.945717,12.315335
dish_1566849987,476.65604,27.259584,17.633484,52.923935
dish_1566850031,841.49585,44.022835,27.466908,76.68085
dish_1566850099,81.98047,10.801594,8.847126,3.003646
dish_1566850142,430.0496,27.122221,17.537159,40.14185
dish_1566851549,280.73203,19.398478,23.488401,16.67091
dish_1566851584,306.1082,11.974451,33.88812,22.138494
