dish_id,total_calories,total_fat,total_carb,total_protein
dish_1558546434,14.389078,0.49779314,2.59432,-0.12631041
dish_1558546558,292.83887,17.41197,13.127209,13.869508
dish_1558546663,288.06772,45.036777,35.534443,-4.3721304
dish_1558549413,709.441,43.2069,32.79044,33.00934
dish_1558549605,128.31477,12.667849,27.676819,2.6720324
dish_1558549773,9.326126,0.29737848,1.7323291,-0.08962732
dish_1558549806,408.60345,35.058228,26.366024,22.840584
dish_1558630176,37.9578,2.442027,9.054531,1.6825714
dish_1558630207,583.8146,35.530533,26.992348,27.15849
dish_1558630288,23.242813,3.4721756,4.7723064,-0.71440035
dish_1558630325,489.797,64.8489,55.359993,13.904539
dish_1558635400,29.14013,2.387906,-1.0718086,2.5731697
dish_1558635489,67.45382,8.421846,16.198439,1.2776871
dish_1558635523,68.03718,6.799486,14.810192,1.3716421
dish_1558635546,37.16328,2.3990335,8.8775625,1.6433821
dish_1558635618,185.616,4.4298,34.67847,13.652919
dish_1558639412,57.103073,3.6420364,13.621887,2.5599327
dish_1558639440,35.345436,2.2691956,8.435192,1.5652494
dish_1558639482,31.603802,4.0225105,7.8051214,0.54542774
dish_1558639526,86.486015,-0.47070915,4.109923,6.8258557
dish_1558639555,204.86816,9.18656,41.26224,14.611017
dish_1558639787,65.27335,1.3685898,3.2034261,4.5059
dish_1558639818,43.41282,2.7190332,10.219628,1.9837523
dish_1558639849,34.42463,1.0299171,5.0955896,2.509304
dish_1558639876,116.75734,4.023304,23.024878,8.912662
dish_1558641164,36.848465,2.365057,8.794753,1.6346049
dish_1558641200,32.102215,0.85617536,4.445122,2.3407211
dish_1558641253,63.482143,8.0229435,14.856831,1.2446642
dish_1558641287,56.740704,3.4504213,5.1121793,3.9311936
dish_1558641320,259.94528,14.711325,24.825733,13.978496
dish_1558717604,38.084682,2.4510298,9.0891485,1.6887279
dish_1558718587,17.59417,1.5825747,0.77202207,2.2167149
dish_1558718610,62.454853,7.8041286,15.032537,1.1657524
dish_1558718649,54.134228,3.4358864,13.023689,2.3975515
dish_1558718680,326.83633,19.918318,15.226391,15.17295
dish_1558718906,275.63937,16.179985,25.928629,12.196561
dish_1558719570,36.168446,2.321803,8.615041,1.6068363
dish_1558719994,677.1916,41.231613,31.301758,31.508839
dish_1558720097,215.2535,10.322266,16.301954,14.538799
dish_1558720133,14.520987,1.3171195,0.6863144,1.8164539
dish_1558720236,855.5696,66.39251,60.065147,26.793385
dish_1558722125,653.2699,39.718277,30.20456,30.409863
dish_1558722171,48.346542,2.4726067,1.7367818,3.611287
dish_1558722207,37.247196,2.4005413,8.885352,1.6528935
dish_1558722247,710.0633,63.732574,33.23281,7.2772474
dish_1559157454,15.163973,1.0154551,2.8806474,-0.22533137
dish_1559157777,20.30728,0.7180919,3.6000001,-0.16785914
dish_1559157919,36.262016,3.6726627,6.735424,-0.598424
dish_1559233445,20.627691,1.3658956,5.1009035,0.869379
dish_1559233570,36.48052,2.3427916,8.8058605,1.5974011
dish_1559233627,84.745125,5.8277807,1.2629166,5.727168
dish_1559233715,138.76285,10.136993,11.005904,6.8908896
dish_1559233756,265.30597,13.172341,19.023355,15.430169
dish_1559238993,98.26549,8.219448,17.164467,5.538945
dish_1559239151,22.565655,2.6977863,4.7789993,-0.69990736
dish_1559239256,33.985,2.1936684,8.184107,1.4912524
dish_1559239369,242.08499,14.601316,29.343807,14.232673
dish_1559578551,168.79779,11.514538,2.358277,11.495051
dish_1559578579,263.72443,19.328451,4.7862606,17.290333
dish_1559578599,277.9738,11.117226,10.572528,21.691093
dish_1559841950,12.649061,1.1748866,0.63838464,1.5603724
dish_1559841979,39.384846,1.7625521,6.303012,1.8952549
dish_1559842047,127.092285,8.543953,15.399839,6.9487267
dish_1559844272,321.43677,17.08118,7.8256273,16.310286
dish_1559844323,433.00488,53.26361,25.841658,3.8575668
dish_1559844366,433.30695,51.065742,26.019936,-3.1556964
dish_1559844458,45.071518,2.8542213,10.715586,2.0390854
dish_1559844490,114.34945,7.812872,22.913235,5.707923
dish_1559846688,98.31737,12.247103,7.963936,2.7594042
dish_1559849020,43.240513,2.757677,10.371117,1.9153318
dish_1559849053,307.53333,39.648457,19.883493,2.9040575
dish_1559849097,374.62,36.0109,23.080748,9.218633
dish_1559849412,351.31863,21.340113,16.255863,16.318027
dish_1559849466,415.3072,48.94143,27.637524,14.243464
dish_1559849497,478.44434,50.69294,29.823067,4.0069075
dish_1559849537,512.9551,48.73519,31.170063,11.937161
dish_1559850283,276.66052,15.357405,10.139336,13.676517
dish_1559850314,287.39334,27.560675,15.009246,4.4758406
dish_1559850338,312.71426,32.089443,12.947636,-2.0763497
dish_1559934477,146.92345,7.7837315,3.7136133,14.740698
dish_1560203400,319.707,15.593805,29.971508,20.301937
dish_1560203424,327.51205,15.129129,31.15918,22.19281
dish_1560367904,120.77681,6.2471037,1.2830472,8.410418
dish_1560367926,433.60077,22.527697,31.343937,24.066093
dish_1560367952,120.60103,19.718264,13.3488655,-1.1952877
dish_1560367980,200.47533,31.328707,14.340733,1.8654442
dish_1560368019,453.4795,28.025537,19.976429,34.53587
dish_1560368395,72.75552,4.5688114,17.315193,3.27213
dish_1560368464,180.75319,11.654524,20.9762,10.094414
dish_1560368506,464.7671,30.65027,35.63809,63.68744
dish_1560368570,485.6346,38.06223,26.309576,36.91937
dish_1560444869,21.343225,1.4102105,5.268313,0.89891595
dish_1560444892,46.887913,2.978075,11.263569,2.0762672
dish_1560444914,102.29034,6.3707714,24.251404,4.6392756
dish_1560444931,200.33179,10.730886,22.975021,11.985803
dish_1560444948,305.03378,19.651968,26.827488,20.758278
dish_1560444967,271.69397,14.538599,28.837517,16.39245
dish_1560444985,266.2205,14.666086,29.882454,15.799791
dish_1560445004,434.45856,24.286053,35.331753,36.781864
dish_1560456305,15.749289,1.0302981,3.0508802,-0.25814348
dish_1560456326,190.01926,6.5386333,9.406612,17.533815
dish_1560456348,211.46268,9.308409,10.912291,17.439909
dish_1560456370,211.82161,-12.288591,18.371853,19.301472
dish_1560526408,41.386974,7.4915676,4.978653,-0.5333453
dish_1560526447,35.427372,2.104494,6.4056473,-0.41841418
dish_1560526472,82.27406,14.89963,11.243753,-0.638444
dish_1560526490,112.274376,11.372854,15.648779,2.0659351
dish_1560526514,228.26566,27.054728,41.57485,6.0589685
dish_1560526530,264.29056,29.897089,43.74004,7.9068937
dish_1560526552,303.72827,27.8659,35.22635,23.732443
dish_1560800918,32.061817,1.7512912,5.642208,-0.3157969
dish_1560800951,226.10165,15.139301,12.204286,15.025717
dish_1560800988,258.9585,16.727938,29.296925,9.733003
dish_1560801020,273.04153,7.0747547,33.75988,8.351373
dish_1560801041,371.0143,7.188944,40.070557,19.902664
dish_1560801773,15.283812,1.3805827,0.7072666,1.9174013
dish_1560801797,60.910347,4.721464,3.497186,2.724723
dish_1560801829,252.09756,-1.1260625,20.444838,4.979974
dish_1560801859,362.4663,27.233095,18.372154,9.505212
dish_1560801883,494.9608,19.312178,14.134293,28.18718
dish_1560975491,80.16778,9.06481,4.0985317,2.4370432
dish_1560975517,92.360146,10.176298,8.901815,3.4142947
dish_1560975572,325.49936,20.240541,15.442039,25.953606
dish_1560975601,583.3574,35.087955,14.086952,46.426815
dish_1560975628,487.79102,30.13791,34.34446,34.608486
dish_1561147944,23.361427,1.181959,4.210455,-0.24481684
dish_1561147967,177.09924,4.403723,15.707706,14.784112
dish_1561147997,227.32706,9.846918,16.354862,19.293161
dish_1561148021,386.52353,25.848082,25.976215,27.290936
dish_1561148042,397.04135,21.547022,23.646759,33.11536
dish_1561393715,21.642975,1.9083594,0.86645204,2.733035
dish_1561393741,182.33908,16.093725,6.3370447,19.008553
dish_1561393764,378.48557,15.693552,0.56976134,20.281418
dish_1561405332,18.65727,1.672903,0.7893618,2.3393307
dish_1561405356,205.04974,1.1949847,8.5098,15.303779
dish_1561405389,233.34271,5.7040157,10.8237,20.74296
dish_1561405411,265.16455,9.81885,34.49108,8.055184
dish_1561574368,24.915188,3.530508,3.8708742,-0.23023587
dish_1561574394,39.03465,4.891615,6.8186016,-0.5379048
dish_1561574428,115.994484,8.369513,9.571396,6.921889
dish_1561574456,292.12335,6.649046,28.48836,26.268005
dish_1561574479,395.53674,12.701822,39.712498,34.316475
dish_1561574783,20.983522,1.1168612,3.8080442,-0.23079401
dish_1561574815,43.3547,6.0844936,7.1437607,-0.8863717
dish_1561574848,162.79715,0.33071703,5.9261093,14.116331
dish_1561577848,366.3784,10.385691,9.283527,47.308468
dish_1561577947,355.4081,13.854536,27.648537,36.404545
dish_1561578775,321.63422,18.891314,26.03846,16.48949
dish_1561578800,280.15253,12.052805,28.292614,20.30162
dish_1561578839,410.53192,30.825182,41.41435,30.641258
dish_1561578865,420.23865,35.921555,46.89857,31.19193
dish_1561654326,33.973244,3.5090733,5.5922585,-0.2860232
dish_1561654346,87.02896,8.895807,7.5832343,4.4254117
dish_1561654374,324.44907,26.132608,16.225954,32.456406
dish_1561654392,600.987,50.44274,18.158644,43.802025
dish_1561661324,25.754036,1.6302432,4.6579857,-0.30193526
dish_1561661347,41.93775,3.1636066,7.689911,-0.58643824
dish_1561661377,217.24875,19.424662,20.170002,8.484838
dish_1561662160,119.76847,13.941107,9.62747,4.0964365
dish_1561662190,180.27829,22.996088,13.362917,3.1298745
dish_1561662216,430.63144,34.80951,19.049744,32.21127
dish_1561662814,32.047146,5.1454153,2.509073,0.2173881
dish_1561662842,199.2756,5.679453,9.327869,20.608524
dish_1561662869,279.20526,15.170925,8.084396,24.4229
dish_1561662926,351.43924,26.136145,16.89603,26.280678
dish_1561663541,109.028465,10.617544,23.418053,2.3087454
dish_1561663580,330.9297,23.226175,20.155617,23.100346
dish_1561663606,340.59088,18.70006,24.116947,26.70213
dish_1561667207,264.8605,10.582863,15.912439,26.033014
dish_1561667238,273.37186,6.514105,15.080595,28.606833
dish_1561739160,52.013756,3.8820286,6.721614,2.7920449
dish_1561739188,126.97546,10.839455,17.85541,7.483328
dish_1561739212,197.94984,13.4961605,29.122879,10.141093
dish_1561739238,236.54842,28.702501,44.986633,7.724988
dish_1561739265,263.1961,13.61516,41.43061,9.991925
dish_1561741063,94.33968,9.359568,20.392643,1.9380121
dish_1561741090,98.93872,6.581911,16.297588,6.2753096
dish_1562008936,30.09079,1.0619448,5.23637,-0.2231074
dish_1562008979,333.22134,15.3696995,23.296848,26.657291
dish_1562009006,547.12335,46.426094,23.498434,45.763317
dish_1562009810,148.55405,14.698786,32.00244,3.0970469
dish_1562009894,278.5998,22.939112,25.820179,4.5426416
dish_1562009934,394.84177,7.98707,30.748302,39.69226
dish_1562085672,276.4261,18.245958,37.40917,23.439978
dish_1562099053,77.32653,4.522396,6.122445,4.173334
dish_1562099076,71.63063,3.9647026,6.55367,4.8016043
dish_1562099134,226.60788,16.933851,16.2903,19.65066
dish_1562099157,264.6164,11.7633915,14.009743,24.858627
dish_1562168648,24.40651,1.0405787,4.326807,-0.21838671
dish_1562168673,44.9341,6.9155674,7.169796,-0.5437594
dish_1562168696,121.44437,7.0600452,17.992619,5.0695233
dish_1562168800,232.06676,27.382128,39.04575,8.62479
dish_1562172561,192.94437,7.8452816,12.044232,21.876911
dish_1562172600,238.88705,10.941591,20.706596,12.575416
dish_1562172643,580.67,37.18643,21.618742,39.38367
dish_1562617703,13.152392,0.6375231,1.0443408,1.0195189
dish_1562617939,42.969402,4.6432514,8.489586,-0.9544516
dish_1562618000,344.2071,18.344118,22.430595,26.573309
dish_1562690886,15.778822,1.3918761,0.59284,1.9020786
dish_1562690917,111.642624,7.71455,15.282862,5.9366035
dish_1562690950,197.17447,13.36212,23.797997,10.5488
dish_1562691000,402.4099,18.481966,36.202522,40.445065
dish_1562691032,473.80707,29.298044,44.97105,39.6884
dish_1562691064,458.4584,12.144823,60.34958,34.176495
dish_1562700496,20.505398,1.8254031,0.83774835,2.5818892
dish_1562700568,347.02698,20.7007,22.882202,24.590525
dish_1562700593,479.6611,29.987406,18.529963,36.714355
dish_1562703345,169.90404,8.46571,12.822802,9.312758
dish_1562703382,281.3167,16.372622,10.197739,13.220387
dish_1562703408,432.0209,18.434198,13.02306,33.913696
dish_1562703447,73.53791,12.361063,10.692997,-1.4479294
dish_1562774099,26.382565,1.0422076,4.6334457,-0.21571833
dish_1562774129,71.99201,11.466364,9.292007,0.07676453
dish_1562774159,132.53134,7.621378,19.188585,5.8869495
dish_1562774180,153.94696,10.209532,17.017427,8.379068
dish_1562774206,251.9566,12.811018,23.87302,14.365269
dish_1562776428,19.886309,2.051525,0.7763575,2.3030462
dish_1562776465,141.52867,10.453592,26.929756,5.4283266
dish_1562776497,285.92343,16.930914,16.944637,23.479855
dish_1562786103,96.85189,1.2107562,5.2889357,6.944215
dish_1562788506,62.040604,7.762842,14.92054,1.1584187
dish_1562788536,298.45068,22.74547,39.1145,13.843717
dish_1562788568,429.7846,25.015543,41.91069,30.819054
dish_1562788601,454.51236,18.78139,20.027603,31.797655
dish_1562790775,32.780838,1.5253466,5.7891617,-0.30152994
dish_1562790824,419.94412,34.710953,22.664875,32.79888
dish_1562790855,748.5756,47.487125,18.730982,59.68158
dish_1562876494,120.873665,8.519352,7.041602,11.047126
dish_1562876531,50.139797,7.5544586,5.298423,0.18351835
dish_1562963246,363.0939,18.759775,34.627655,22.743603
dish_1562963289,334.80902,14.33803,37.846924,20.913174
dish_1562963325,576.3312,11.767855,44.50145,48.461937
dish_1563208412,104.815895,7.185556,1.5801365,7.1079707
dish_1563208439,216.84216,14.767799,3.060303,14.794706
dish_1563208459,218.81367,6.110157,8.769169,21.958874
dish_1563218408,258.1038,13.726097,16.45843,18.293564
dish_1563220987,326.6071,21.187962,7.353969,23.589106
dish_1563221025,370.09427,21.725367,7.5440273,26.983604
dish_1563221054,346.0001,28.906458,17.285275,22.670275
dish_1563221086,442.98544,1.4080714,5.422373,36.1046
dish_1563221157,472.7681,2.8769825,6.5563993,39.454746
dish_1563294987,131.68744,9.014232,1.883575,8.9481125
dish_1563295016,97.165535,4.3915596,10.277248,6.126542
dish_1563295044,158.12395,0.36199182,15.306303,15.19696
dish_1563305513,757.93604,39.649414,73.5764,47.53588
dish_1563389548,370.5776,19.210306,5.48398,41.375072
dish_1563389600,226.9343,17.698107,15.838438,29.518251
dish_1563389626,247.52835,30.855707,18.602097,23.229626
dish_1563478751,568.10986,36.027557,39.9731,43.493935
dish_1563551105,234.99284,-6.860567,8.815529,25.48086
dish_1563551134,382.83417,8.143393,20.031557,32.171078
dish_1563551164,237.75378,17.998087,26.33974,28.349098
dish_1563551194,367.51453,13.665136,21.299107,45.791527
dish_1563551220,443.42694,11.81299,69.307076,24.576393
dish_1563565289,46.82624,4.1863537,9.939728,1.0578585
dish_1563565323,188.91193,6.8110685,4.8017936,16.33363
dish_1563565354,295.98648,15.380087,5.867697,27.492207
dish_1563565415,242.80794,8.871817,15.863548,20.361393
dish_1563565454,230.60063,4.7607746,17.688295,22.71144
dish_1563565508,244.778,9.405695,17.265526,21.665735
dish_1563566909,267.48352,16.699564,27.465557,21.570011
dish_1563566939,215.8825,11.646521,23.082447,10.064321
dish_1563566965,193.87643,-3.8106365,13.609688,10.620122
dish_1563897047,153.34479,3.619341,7.5497055,18.137274
dish_1563897087,52.28254,1.1607035,1.9733598,5.235918
dish_1563897938,72.77617,5.018249,1.1063502,4.906607
dish_1563897981,226.64333,11.710966,17.002586,16.349297
dish_1563898019,281.64124,23.65137,21.623154,20.153778
dish_1563898084,430.57382,31.785196,37.433243,33.444824
dish_1563898107,455.64688,34.89386,38.335896,33.08478
dish_1563909469,26.671982,1.2114657,4.720951,-0.24194437
dish_1563909507,38.990665,2.0132084,7.0132484,-0.420312
dish_1563909550,315.69162,25.102343,32.965683,11.82705
dish_1563909580,665.01996,25.538874,61.695763,50.637135
dish_1563984140,309.96268,9.370195,31.503551,20.578743
dish_1563984167,341.85565,11.988947,30.364944,39.96533
dish_1563984199,422.87582,21.781214,42.86387,35.04598
dish_1563984242,293.20187,14.481638,43.47044,19.8867
dish_1563984296,533.54535,32.129906,45.251244,26.546637
dish_1563996441,34.63793,1.6142749,6.1108475,-0.31852633
dish_1563996464,136.67978,15.934113,17.419395,6.742574
dish_1563996485,133.82059,24.802649,28.605633,2.5905447
dish_1563996509,348.62296,9.641729,19.2583,36.105225
dish_1563998210,148.73683,7.155472,2.6982543,17.097174
dish_1563998244,270.37988,15.153769,20.999538,17.621197
dish_1563998279,423.4039,15.694342,13.44443,28.700903
dish_1563998323,565.95825,2.0918598,3.2188656,46.99768
dish_1563998513,644.0721,12.205624,3.3576105,45.88999
dish_1564160043,178.14078,2.4216309,21.863096,17.302343
dish_1564427406,283.756,7.1811657,7.0978737,37.401337
dish_1564427430,212.54808,15.052057,15.718832,29.034811
dish_1564427455,314.89636,9.033857,12.547949,28.859682
dish_1564428102,32.929974,1.5669192,5.818882,-0.3073054
dish_1564428144,140.54224,11.836035,7.4596653,6.184964
dish_1564428181,352.21713,3.7535343,25.806263,34.95192
dish_1564588820,209.58098,5.8068447,7.0312195,25.53302
dish_1564588859,149.51387,4.6138935,15.779579,20.348675
dish_1564588889,261.6548,20.768032,29.98795,13.948295
dish_1564588919,305.523,24.228693,37.224426,14.648516
dish_1564675380,189.11746,17.237818,13.152796,10.2725
dish_1564675411,210.81578,9.821146,11.730167,22.604723
dish_1564686966,124.24066,8.457864,1.9108458,8.464649
dish_1564687013,425.0553,21.598581,10.524526,37.39478
dish_1564687046,536.27435,33.363003,15.261061,45.34876
dish_1564687090,790.12305,54.675182,44.707916,62.628807
dish_1564689078,17.175528,0.8618564,3.0921552,-0.16713148
dish_1564689108,93.586494,17.653395,7.1827774,1.8006487
dish_1564689138,173.98987,22.596865,14.76009,5.0451365
dish_1564689168,345.87894,20.334597,15.450951,28.152664
dish_1564689219,405.7884,21.51224,23.283768,32.688652
dish_1564773826,91.76518,5.520588,2.4799254,7.5662904
dish_1564773847,132.95802,8.762262,7.314987,16.489332
dish_1564773876,223.29532,21.755121,11.875144,11.725089
dish_1564773903,237.36424,19.516932,25.011951,13.414452
dish_1564773942,313.22858,16.643026,22.810427,22.950638
dish_1564773976,454.22662,19.78987,33.771404,58.907215
dish_1565020755,180.53218,12.321094,2.5259216,12.295882
dish_1565020796,179.06496,15.172149,10.387774,16.458162
dish_1565020822,319.63583,23.917566,17.067863,21.898079
dish_1565020867,495.33328,35.93161,16.703379,31.980148
dish_1565020895,466.91022,49.922775,44.563103,26.765024
dish_1565020926,497.29263,23.866913,31.525864,38.047184
dish_1565030350,34.770466,1.4637774,6.0808487,-0.2884913
dish_1565030391,289.0381,26.601759,25.052586,14.874482
dish_1565034605,17.130274,1.556425,3.395868,-0.36568552
dish_1565034635,34.184006,2.2984257,6.288784,-0.49218088
dish_1565034661,142.78534,4.2636585,19.982052,10.138038
dish_1565034681,313.61414,12.881166,36.3463,19.639091
dish_1565035715,65.4058,1.9424089,3.8007648,6.7263713
dish_1565035746,136.8384,5.4236207,-0.9564275,9.651925
dish_1565035774,117.930824,3.456645,0.29585582,8.367165
dish_1565035802,179.37369,-6.6960764,3.5503442,21.656172
dish_1565035830,430.50516,24.831903,11.827007,39.724915
dish_1565035858,438.06067,30.199633,34.431675,26.296314
dish_1565117429,473.80246,22.412775,39.200783,27.26627
dish_1565117463,431.01447,14.7902775,38.621902,30.472218
dish_1565118700,11.283392,0.43311876,2.0857103,-0.115145735
dish_1565118729,455.5145,27.691893,9.763074,33.429054
dish_1565118782,439.18314,38.889984,30.169678,28.718061
dish_1565123783,146.39215,7.867342,14.254242,9.074334
dish_1565123816,261.44464,17.59176,14.402796,20.100613
dish_1565123845,309.21497,16.765413,15.993568,21.098974
dish_1565123881,472.48096,33.237236,30.546612,39.01518
dish_1565638478,16.773888,2.846222,3.7139423,-0.58980113
dish_1565638515,282.88196,1.9473904,9.42032,18.103453
dish_1565638550,338.8969,11.108536,14.895888,24.48883
dish_1565638599,389.30664,7.7585964,45.007347,26.473627
dish_1565711453,133.81223,5.1338377,8.224722,15.081807
dish_1565711498,201.26103,14.02894,8.768941,19.48811
dish_1565711527,369.933,13.609026,49.754906,30.538624
dish_1565711570,549.38324,35.771812,55.46069,36.005974
dish_1565810969,65.16212,2.346346,11.098541,-0.42837816
dish_1565811000,956.1819,45.581425,28.551283,87.22431
dish_1565811025,185.22583,16.183321,3.5139043,6.605792
dish_1565811061,216.55609,4.655695,24.74067,11.909834
dish_1565811091,343.89984,20.756716,26.231422,27.451174
dish_1565811139,355.22815,12.865015,25.2169,27.292946
dish_1565894858,189.19427,-11.609753,20.742798,-27.696678
dish_1565894889,206.14282,2.0630894,19.370258,1.859437
dish_1565894910,562.5108,28.372263,50.920307,31.583185
dish_1565896662,88.67986,6.5249386,4.5416784,5.7029257
dish_1565896701,384.6936,21.575558,9.255071,29.01791
dish_1565896745,381.12695,33.76815,26.636578,24.45999
dish_1565898128,205.18121,4.1964893,9.21834,17.69992
dish_1565898158,235.28683,12.007532,17.61943,20.706873
dish_1565898193,232.67088,26.153734,17.143417,6.970649
dish_1565898230,671.1408,50.34353,27.805023,51.354755
dish_1565898331,85.26649,4.836317,6.1504326,5.4504924
dish_1565898361,430.1528,29.787134,24.595825,19.501295
dish_1565898402,404.53513,31.830782,17.070484,22.150543
dish_1565898432,440.18106,39.775764,19.80849,27.719208
dish_1565974375,390.11978,26.506466,5.282721,26.671366
dish_1565974409,611.8376,40.691223,8.67721,41.805004
dish_1565986702,284.6838,16.656816,20.968086,28.75571
dish_1565986733,397.90814,19.240229,23.090384,32.368515
dish_1566316681,109.715034,7.0672827,7.423668,7.9220624
dish_1566316726,386.50995,16.346834,22.33579,32.485252
dish_1566316757,900.1436,80.331635,56.750675,65.0313
dish_1566328724,494.97903,18.900536,12.876872,42.147614
dish_1566328745,527.0729,26.489862,14.317436,52.072033
dish_1566328776,1027.2809,60.03946,64.37424,74.1541
dish_1566328805,936.8262,53.395767,54.48689,59.87563
dish_1566328831,739.3853,53.67114,52.11122,57.72917
dish_1566414225,180.64449,3.1495323,10.268356,12.990937
dish_1566414291,243.19527,10.489073,31.872322,16.452522
dish_1566414342,554.75134,36.626343,44.367123,36.07258
dish_1566414412,424.81906,8.1018505,28.694149,44.70422
dish_1566416701,283.9009,20.801096,18.185867,21.847683
dish_1566501575,354.75034,23.545313,27.329884,25.64676
dish_1566501594,421.1158,28.038645,24.987995,32.321125
dish_1566502437,39.280624,2.4780216,6.877102,-0.36847216
dish_1566502472,118.19394,21.893072,23.231628,1.0730605
dish_1566502505,473.19797,35.391228,20.041824,36.155758
dish_1566502537,571.15686,43.04294,24.774427,51.845676
dish_1566502573,511.14432,31.985765,27.50138,47.660732
dish_1566587102,188.65385,13.125536,12.221054,16.209547
dish_1566587143,162.35347,-0.48523146,13.236782,25.177921
dish_1566587182,236.08331,14.189852,8.574963,13.212852
dish_1566589933,245.22287,11.12686,6.2630997,27.487806
dish_1566589967,520.8904,27.323092,9.931519,53.309654
dish_1566590007,739.0924,22.783205,47.3547,50.012455
dish_1566590056,447.54794,-4.081938,26.911297,45.17831
dish_1566838286,84.5765,5.3171635,20.18474,3.7791872
dish_1566838317,159.03044,10.095545,37.281612,7.3367987
dish_1566838351,201.90335,13.224375,44.514053,10.018907
dish_1566838378,467.59604,31.708984,37.480923,35.028587
dish_1566838407,489.04282,24.409739,33.555817,41.604515
dish_1566849862,85.95256,5.188367,7.5421352,6.0007663
dish_1566849895,108.988106,4.4247894,18.075146,7.8413024
dish_1566849923,98.6639,2.2553596,19.780785,7.914577
dish_1566849955,230.70683,13.80636,20.62992,14.088654
dish_1566849987,625.33215,42.07045,10.702814,64.73938
dish_1566850031,794.84015,60.617355,19.480022,74.70582
dish_1566850099,71.51125,7.251194,5.492345,2.1322305
dish_1566850142,388.59854,18.665659,16.027733,37.8651
dish_1566851549,313.10022,17.638575,25.81617,16.869946
