dish_id,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,other_food
dish_1557853429,58,2514,25013,0,147,1651,862,1,22514,0,0,81,0,3269,0,0,0,0,0,0,0,0,0
dish_1557861216,0,0,0,0,1331,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
dish_1557861605,2754,0,0,13,0,63,1245,0,0,0,0,2943,0,0,0,0,0,0,0,0,0,0,0
dish_1557861697,381,0,0,11713,0,251,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0
dish_1557861795,16003,1,0,0,0,0,2672,0,0,0,0,97,0,0,0,0,0,530,0,0,0,0,0
dish_1557861837,14359,2699,0,12396,0,216,4958,0,0,0,0,3094,0,0,0,0,0,0,0,0,0,0,0
dish_1557862345,0,0,138,31,0,1,15790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557862696,0,19841,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0
dish_1557862738,0,0,0,0,0,20589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557862783,263,21260,0,21,0,23043,9461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557862829,33929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557863012,0,0,0,13921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557863056,0,0,0,12516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557863104,0,0,0,15235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557863170,35885,0,0,19855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557936555,0,3121,0,0,0,0,0,0,19954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557936599,0,19993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557936645,0,15,683,292,6484,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937037,0,0,0,0,13162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937079,95,25,55,23,0,16180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937157,0,20099,0,0,17289,18575,0,0,24535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937335,0,0,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937427,0,7494,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937574,0,450,0,37,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937615,0,0,0,0,5427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937715,1,0,50,423,8171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937758,0,11,6756,0,19879,78,0,0,6044,0,0,0,0,2628,0,0,0,0,0,0,0,0,0
dish_1558026623,0,0,0,0,17482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558026684,0,0,0,0,14399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558026714,0,0,432,0,0,17192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558026756,0,0,1741,0,28915,16274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558027001,0,0,0,0,16663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558027057,0,0,11882,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
dish_1558027164,0,0,0,0,0,19618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558027243,0,0,12185,0,13624,19649,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0
dish_1558028007,0,0,83,0,1350,0,0,0,0,0,0,0,0,11706,0,0,0,0,0,0,0,0,0
dish_1558028057,0,0,56,0,0,16503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558028142,0,0,21,0,15794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558028194,0,0,827,3,16254,18617,0,0,0,0,0,0,0,10325,0,0,0,0,0,0,0,0,0
dish_1558028492,0,0,14,0,14162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558028606,0,0,36,0,12925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558028690,0,0,0,0,13625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558028772,0,0,0,0,41978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029148,0,0,0,0,22607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029230,0,0,180,0,0,0,0,0,0,0,0,0,0,22034,0,0,0,0,0,0,0,0,0
dish_1558029278,0,0,0,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029324,0,0,1223,0,19099,15017,0,0,0,0,0,0,0,19382,0,0,0,0,0,0,0,0,0
dish_1558029518,0,0,22844,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
dish_1558029686,0,0,0,0,0,17247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029842,0,0,0,0,14024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029923,0,0,29906,0,13142,8305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dish_1558030182,0,0,75,0,0,0,0,0,0,0,0,0,0,16782,0,0,0,0,0,0,0,0,0
dish_1558030289,0,359,0,0,19606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558030383,0,0,0,0,0,20078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558030435,0,0,1297,0,19706,19431,0,0,0,0,0,0,0,15173,0,0,0,0,0,0,0,0,0
dish_1558030724,0,0,117,0,14676,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558030832,0,0,17105,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
dish_1558030910,0,0,0,0,0,13380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558030971,0,0,26,443,9033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031019,0,0,15840,0,25694,12710,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0
dish_1558031133,0,0,21835,0,0,854,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0
dish_1558031237,0,0,0,0,19502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031302,0,0,580,0,0,0,0,0,0,0,0,0,0,14715,0,0,0,0,0,0,0,0,0
dish_1558031351,0,0,0,0,11481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031394,0,0,21062,0,30141,0,0,0,0,0,0,0,0,11585,0,0,0,0,0,0,0,0,0
dish_1558031526,0,0,12680,0,0,1647,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0
dish_1558031566,0,0,0,0,0,16797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031628,0,0,0,0,19629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031675,0,0,15129,0,19942,16346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558032156,0,0,14,0,0,16935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109864,0,0,0,0,0,0,0,0,0,17809,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109907,0,0,0,2280,9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109945,0,0,0,0,12245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109986,0,0,0,809,0,18169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110245,0,0,0,17,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110297,0,0,0,141,8695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110335,0,0,34,0,0,8318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110385,0,3193,0,0,0,0,0,0,6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110436,0,0,11317,0,0,792,0,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0
dish_1558110478,0,58,6407,0,9829,9577,0,0,13572,0,0,0,0,2973,0,0,0,0,0,0,0,0,0
dish_1558113154,0,0,0,194,9957,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113204,0,0,0,0,0,0,0,0,0,13759,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113255,0,0,0,0,17775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113304,0,0,0,0,30545,0,0,0,0,10990,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113430,33998,0,673,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113477,0,0,0,0,0,0,0,0,0,17316,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113941,31322,0,183,3,0,0,0,0,0,19597,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114086,0,0,0,0,10047,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114145,0,0,0,12,16026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114209,0,0,0,0,17220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114284,0,0,0,0,44149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114441,0,0,0,0,0,18407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114484,0,0,1,0,0,16598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114523,0,0,0,0,0,33,0,0,0,7626,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114569,0,68,0,387,6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114609,0,0,24,0,6947,33598,0,0,0,6656,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114875,0,0,0,0,10585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114937,35073,0,504,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115011,0,0,0,0,0,201,0,0,0,8600,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115047,33600,0,913,0,11435,0,0,0,0,8479,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115169,0,0,0,0,0,18579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115241,0,0,383,0,0,0,0,0,0,0,0,0,0,20896,0,0,0,0,0,0,0,0,0
dish_1558115282,0,0,0,0,10414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115320,0,0,0,0,0,0,0,0,0,12283,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115364,0,134,952,170,11732,15292,0,0,0,6008,0,0,0,17434,0,0,0,0,0,0,0,0,0
dish_1558115448,0,0,0,0,17084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115512,0,0,0,0,0,23609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115601,0,0,0,0,0,0,0,0,0,0,0,0,0,19306,0,0,0,0,0,0,0,0,0
dish_1558115641,0,0,0,0,24136,29270,0,0,0,0,0,0,0,15049,0,0,0,0,0,0,0,0,0
dish_1558115764,0,0,0,0,0,18696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115825,0,0,0,0,11292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115867,0,0,0,0,1,17,0,0,0,10386,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115915,0,0,0,0,0,11601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115960,0,0,114,0,0,0,0,0,0,0,0,0,0,9865,0,0,0,0,0,0,0,0,0
dish_1558116001,0,73,587,328,12262,30546,0,0,0,5881,0,0,0,6159,0,0,0,0,0,0,0,0,0
dish_1558116090,0,0,112,0,14675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116146,0,0,0,0,18553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116201,0,0,0,0,0,20475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116260,0,0,0,0,0,0,0,0,0,19513,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116298,0,377,12,961,40966,16185,0,0,0,12452,0,0,0,1932,0,0,0,0,0,0,0,0,0
dish_1558116399,22854,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116436,0,0,0,0,0,8961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116486,0,0,0,0,9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116547,0,0,0,0,10179,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558122583,0,0,0,0,0,0,0,0,0,0,0,0,0,10859,0,0,0,0,0,0,0,0,0
dish_1558122740,19205,0,5483,303,27539,6076,0,0,0,0,0,0,0,4585,0,0,0,0,0,0,0,0,0
dish_1558372433,0,0,0,0,10951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372525,0,0,0,0,0,0,0,0,0,16042,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372650,0,57,0,6,14273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372695,0,0,0,0,0,12568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372771,0,0,0,0,28332,11385,0,0,0,10684,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372948,0,0,0,0,0,0,0,0,0,22170,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373008,0,0,8,0,0,13809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373074,0,0,0,0,11185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373159,0,0,0,526,12841,9542,0,0,0,33392,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373284,0,0,0,0,0,22446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373352,0,0,0,0,17699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373405,0,0,0,0,9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373449,0,0,0,0,0,0,0,0,0,20249,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373492,0,0,0,2988,24853,20489,0,0,0,21127,0,0,0,281,0,0,0,0,0,0,0,0,0
dish_1558373639,13336,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373687,0,0,0,0,0,16424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375506,0,0,0,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
dish_1558375583,12284,0,290,0,12453,19328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375667,0,0,0,0,0,0,0,0,0,25246,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375732,0,0,0,3847,6963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375833,0,0,0,0,0,16023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375886,0,0,1,2900,9177,20419,0,0,0,34786,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376212,0,0,0,0,0,0,0,0,0,18895,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376306,0,0,0,0,0,21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376364,0,0,0,23,11751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376437,0,0,118,0,8409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376483,0,0,258,201,20807,27417,0,0,0,19694,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376734,0,0,11,0,0,11691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376768,0,0,0,0,10453,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376801,5475,0,212,215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dish_1558376874,0,0,0,0,0,0,0,0,0,19125,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376938,0,0,0,0,13307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376984,8998,110,224,542,23772,12219,0,0,0,18638,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558377105,0,0,2,0,0,22291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558378516,0,0,0,0,21299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558378553,0,0,0,0,0,0,0,0,0,20076,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558378634,0,0,326,2027,23595,12683,0,0,0,19866,0,0,0,2121,0,0,0,0,0,0,0,0,0
dish_1558379128,0,0,0,53,8802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379182,0,0,0,0,0,0,0,0,0,20100,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379273,0,0,0,0,0,14190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379324,0,0,0,0,10953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379391,0,77,1,229,22523,11746,0,0,0,18732,0,0,0,134,0,0,0,0,0,0,0,0,0
dish_1558379588,0,0,0,0,10462,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379639,0,0,163,0,0,21342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379712,0,0,0,0,0,0,0,0,0,25351,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379876,0,82,0,0,13091,25044,0,0,0,31593,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380014,0,0,0,0,21326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380058,0,0,0,0,0,0,0,0,0,15918,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380152,0,0,0,0,10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380181,0,0,0,0,35672,0,0,0,0,9712,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380414,0,0,0,0,9611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380464,0,0,0,0,0,0,0,0,0,16420,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380527,0,0,0,0,0,20605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380557,0,0,0,4391,7571,23751,0,0,0,16990,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380804,10780,0,1309,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381032,0,0,0,0,0,0,0,0,0,8830,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381084,0,0,0,1805,6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381143,0,0,0,0,0,11148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381206,11360,252,124,7,10262,10476,0,0,0,8638,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381665,0,17563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381708,22156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381742,0,0,0,16073,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381819,0,0,0,10562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381840,0,0,197,0,0,4424,13082,0,0,0,0,87,0,64,0,0,0,32,0,0,0,0,0
dish_1558381860,0,0,0,13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381943,82386,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558382263,51874,6480,4,18152,0,443,26654,0,0,351,0,46,0,0,0,0,0,3,0,0,0,0,0
dish_1558457415,0,0,0,0,0,1315,0,0,0,0,0,0,0,13400,0,0,0,0,0,0,0,0,0
dish_1558457468,0,0,0,0,12652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558457530,0,18552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558457577,0,5890,0,0,0,0,0,0,16972,0,0,313,0,155,0,0,0,0,0,0,0,0,0
dish_1558457665,0,75,0,0,7876,222,0,0,38896,0,0,0,0,9866,0,0,0,0,0,0,0,0,0
dish_1558458438,32929,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
dish_1558458496,0,8,0,0,13788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458541,0,0,0,0,0,0,0,0,0,18342,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458584,25890,0,0,1,11686,0,0,0,0,17645,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458737,0,0,0,0,0,0,0,0,0,0,0,14728,0,0,0,0,0,12,0,0,0,0,0
dish_1558458847,0,0,0,0,10690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458903,0,0,0,0,0,0,0,0,0,9115,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459020,0,0,0,8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459059,0,0,0,162,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459115,0,49,0,14695,13319,0,0,0,0,6676,0,11958,0,0,0,0,0,0,0,0,0,0,0
dish_1558459276,0,0,0,0,0,0,0,0,0,0,0,21684,0,0,0,0,0,3742,0,0,0,0,0
dish_1558459395,0,0,0,0,0,0,0,0,0,15669,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459462,0,0,0,2300,11813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459528,0,0,0,10355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459602,26316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459664,16442,884,0,17311,11172,0,0,0,0,13339,0,25623,0,0,0,0,0,0,0,0,0,0,0
dish_1558459945,0,0,0,0,10439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459994,0,0,0,1,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460061,0,0,0,0,0,0,0,0,0,17739,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460138,0,0,0,8134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460205,19368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460908,21214,0,0,12083,14128,0,0,0,0,20773,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461431,14153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461607,0,0,0,0,19197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461692,0,0,0,0,0,0,0,0,0,14820,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461760,0,0,0,9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461792,13251,1547,0,11396,21828,0,0,0,0,16010,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462036,25769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462106,0,0,0,0,6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462228,0,606,0,0,0,0,0,0,689,0,0,2352,0,0,0,0,0,126,0,0,0,0,0
dish_1558462531,0,0,0,10286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
