dish_id,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,other_food
dish_1557863056,0,0,0,12441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557863104,0,0,0,15167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557863170,47501,0,0,8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557936555,0,1347,0,0,0,0,0,0,8133,0,0,0,0,12924,0,0,0,0,0,0,0,0,0
dish_1557936599,0,20355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557936645,0,0,3840,1412,29,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937037,0,0,1687,0,8738,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937079,91,0,0,0,0,17782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937157,0,19920,48,0,8168,29090,150,0,22436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937335,0,0,6449,0,0,2073,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,0,0
dish_1557937427,0,7726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937574,0,0,0,292,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937615,0,0,0,0,5099,149,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
dish_1557937715,0,0,1369,252,1374,5366,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1557937758,0,121,5647,0,13670,4678,0,0,4931,2,0,0,0,4737,0,0,0,0,0,0,0,0,0
dish_1558026623,0,0,0,0,17281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558026684,0,0,0,0,11857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558026714,0,0,0,0,0,18454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558026756,0,0,3252,0,21912,17794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dish_1558027001,0,0,0,0,15946,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558027057,0,0,8810,0,0,346,0,0,0,0,0,0,0,2556,0,0,0,0,0,0,0,0,0
dish_1558027164,0,0,0,0,0,20479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558027243,0,0,10669,0,3997,28341,0,0,0,0,0,0,0,2868,0,0,0,0,0,0,0,0,0
dish_1558028007,0,0,122,1,2007,0,0,0,0,0,0,0,0,10812,0,0,0,0,0,0,0,0,0
dish_1558028057,0,0,0,0,0,16555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558028142,0,0,20,0,13990,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dish_1558028194,0,0,124,28,13254,23423,0,0,0,0,0,0,0,9582,0,0,0,0,0,0,0,0,0
dish_1558028492,0,0,0,0,13401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558028606,0,0,0,0,12861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558028690,0,0,0,0,13491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558028772,0,0,0,0,40649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029148,0,0,0,0,21759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029230,0,0,2,0,8,0,0,0,0,0,0,0,0,21844,0,0,0,0,0,0,0,0,0
dish_1558029278,0,0,0,0,0,14571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029324,0,0,15,0,17823,17326,0,0,0,0,0,0,0,19318,0,0,0,0,0,0,0,0,0
dish_1558029518,0,0,17871,0,0,23,0,0,0,0,0,0,0,4252,0,0,0,0,0,0,0,0,0
dish_1558029686,0,0,0,0,0,17922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029842,0,0,0,0,12510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029923,0,0,20853,0,6980,18081,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0
dish_1558030182,0,0,0,0,407,0,0,0,0,0,0,0,0,17293,0,0,0,0,0,0,0,0,0
dish_1558030289,0,13,0,0,19075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558030383,0,0,0,0,0,20406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558030435,0,0,53,0,18999,20683,0,0,0,0,0,0,0,15869,0,0,0,0,0,0,0,0,0
dish_1558030724,0,0,0,0,12638,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558030832,0,0,10694,0,0,97,0,0,0,0,0,0,0,5789,0,0,0,0,0,0,0,0,0
dish_1558030910,0,0,0,0,0,13899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558030971,0,0,0,43,9477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031019,0,0,13324,0,23319,16689,0,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0
dish_1558031133,0,0,14867,0,0,1895,0,0,0,0,0,0,0,5767,0,0,0,0,0,0,0,0,0
dish_1558031237,0,0,34,0,16673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031302,0,0,218,2167,0,0,0,0,0,0,0,0,0,12439,0,0,0,0,0,0,0,0,0
dish_1558031351,0,0,0,0,11118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031394,0,0,14630,0,22724,500,0,0,0,0,0,0,0,19210,0,0,0,0,0,0,0,0,0
dish_1558031526,0,0,2806,0,0,2424,0,0,0,0,0,0,0,9169,0,0,0,0,0,0,0,0,0
dish_1558031566,0,0,0,0,0,17240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031628,0,0,0,0,16145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031675,0,0,13781,0,16101,17524,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0
dish_1558032156,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109864,0,0,0,0,0,0,0,0,0,17886,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109907,0,18,0,1767,9729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109945,0,0,0,0,12105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109986,0,0,0,1,0,19632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110245,0,0,0,315,8871,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110297,0,0,0,439,8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110335,0,0,0,0,0,8936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110385,0,8610,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110436,0,0,9561,1069,0,1840,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0
dish_1558110478,0,500,2004,0,8943,14957,0,0,12078,0,0,0,0,4071,0,0,0,0,0,0,0,0,0
dish_1558113154,0,0,0,2733,5209,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113204,0,0,0,10,0,0,0,0,0,13751,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113255,0,0,0,0,17385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113304,0,0,0,0,29227,0,0,0,0,11349,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113430,34234,0,209,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113477,0,0,0,0,0,0,0,0,0,17172,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113941,31645,0,0,209,0,57,0,0,0,18788,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114086,0,0,0,0,9954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114145,0,0,0,1190,14600,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114209,0,0,50,0,14541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114284,0,0,0,2,43933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114441,0,0,0,0,0,18579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114484,0,0,0,0,0,16664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114523,0,0,0,299,0,68,0,0,0,7117,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114569,0,0,0,5557,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114609,0,36,0,69,3856,39871,0,0,0,3206,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114875,0,0,0,0,10267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114937,34896,0,237,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115011,0,0,0,0,0,77,0,0,0,8316,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115047,34997,0,90,24,11078,0,0,0,0,8382,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115169,0,0,0,0,0,19067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115241,0,0,31,0,0,0,0,0,0,0,0,0,0,21541,0,0,0,0,0,0,0,0,0
dish_1558115282,0,0,0,0,10070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115320,0,0,0,0,0,0,0,0,0,12098,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115364,0,98,1,5,10487,22956,0,0,0,3219,0,0,0,15385,0,0,0,0,0,0,0,0,0
dish_1558115448,0,0,0,115,15946,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115512,0,0,0,0,0,23907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115601,0,0,1,0,0,1,0,0,0,0,0,0,0,20781,0,0,0,0,0,0,0,0,0
dish_1558115641,0,0,0,0,22286,30003,0,0,0,0,0,0,0,16184,0,0,0,0,0,0,0,0,0
dish_1558115764,0,0,0,0,0,19696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115825,0,0,0,762,9552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115867,0,0,0,1239,0,281,0,0,0,8231,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115915,0,0,0,0,0,11944,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
dish_1558115960,0,0,214,0,0,140,0,0,0,0,0,0,0,9125,0,0,0,0,0,0,0,0,0
dish_1558116001,69,0,767,1004,11021,29262,0,0,0,4794,0,0,0,5260,0,0,0,0,0,0,0,0,0
dish_1558116090,0,0,721,0,13620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116146,0,0,0,282,18042,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116201,0,0,0,0,0,21369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116260,0,0,0,0,0,0,0,0,0,19209,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116298,0,0,0,536,39673,18866,0,0,0,10391,0,0,0,110,0,0,0,0,0,0,0,0,0
dish_1558116399,22669,0,37,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116436,0,0,0,0,0,9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116486,0,0,0,487,8029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116547,0,0,0,0,8542,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558122583,0,0,1,0,0,0,0,0,0,0,0,0,0,10867,0,0,0,0,0,0,0,0,0
dish_1558122740,19410,0,8405,161,23609,4771,0,0,0,0,0,0,0,1438,0,0,0,0,0,0,0,0,0
dish_1558372433,0,0,0,0,10704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372525,0,0,0,0,0,0,0,0,0,16303,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372650,0,102,0,2517,9198,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372695,0,0,0,0,0,12766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372771,0,0,0,3,27892,12319,0,0,0,10348,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372948,0,0,0,0,0,0,0,0,0,21963,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373008,0,0,0,0,0,14392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373074,0,0,0,0,11023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373159,0,0,0,1344,12523,8666,0,0,0,34255,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373284,0,0,0,0,0,22933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373352,0,0,0,506,17218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373405,0,0,0,0,9171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373449,0,0,0,0,0,0,0,0,0,20229,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373492,0,0,0,1197,25855,21480,0,0,0,12533,0,0,0,19,0,0,0,0,0,0,0,0,0
dish_1558373639,13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373687,0,0,0,0,0,17081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375506,0,0,0,0,8987,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,0
dish_1558375583,12214,0,163,0,12882,19175,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
dish_1558375667,0,0,0,0,0,0,0,0,0,24476,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375732,0,0,0,5857,4905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375833,0,0,0,0,0,16606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375886,0,0,0,2803,8318,24716,0,0,0,32700,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376212,0,0,0,0,0,0,0,0,0,18854,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376306,0,0,0,0,0,22137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376364,0,0,0,3204,7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376437,0,0,1,0,8068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376483,0,0,18,1599,18860,29625,0,0,0,17984,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376734,0,0,5,0,0,12088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376768,0,0,0,0,9266,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376801,6104,0,17,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376874,0,0,0,0,0,0,0,0,0,19367,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376938,0,0,0,829,11567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376984,9173,22,129,121,23694,14944,0,0,0,16871,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558377105,0,0,0,0,0,24243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558378516,0,0,0,1,21582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558378553,0,0,0,0,0,0,0,0,0,20324,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558378634,0,5,25,417,16659,13030,0,0,0,15870,0,0,0,133,0,0,0,0,0,0,0,0,0
dish_1558379128,0,0,0,7599,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379182,0,0,0,0,0,0,0,0,0,20503,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379273,0,0,0,0,0,14506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379324,0,0,1,0,10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379391,0,0,0,378,21643,11869,0,0,0,13339,0,0,0,80,0,0,0,0,0,0,0,0,0
dish_1558379588,0,0,0,0,9962,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379639,0,0,0,0,0,22559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379712,0,0,0,0,0,0,0,0,0,25118,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379876,0,0,0,0,13836,26160,0,0,0,27140,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380014,0,0,0,0,21327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380058,0,0,0,0,0,0,0,0,0,15964,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380152,0,0,0,0,10133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380181,0,0,0,0,39367,0,0,0,0,7248,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380414,0,0,0,3579,5942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380464,0,0,0,0,0,0,0,0,0,16389,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380527,0,0,0,0,0,20626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380557,0,0,0,4269,6956,21774,0,0,0,12685,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380804,11396,0,417,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381032,0,0,1,496,0,184,0,0,0,8083,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381084,0,0,0,1964,6701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381143,0,0,0,0,0,11372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381206,11032,110,726,133,11102,9554,0,0,0,2614,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381665,0,17292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381708,22697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381742,0,0,0,16371,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381819,0,0,0,10643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381840,0,0,0,0,0,5773,11900,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0
dish_1558381860,0,0,0,14074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381943,81470,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558382263,57109,3937,88,11794,0,1593,29116,0,0,18,0,59,0,0,0,0,0,60,0,0,0,0,0
dish_1558457415,0,0,0,316,0,7687,0,0,0,0,0,0,0,6105,0,0,0,0,0,0,0,0,0
dish_1558457468,0,0,23,0,11213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558457530,1294,7979,1,186,0,0,0,0,4,0,0,3842,0,506,0,0,0,0,0,0,0,0,0
dish_1558457577,0,1108,0,0,0,0,0,0,11589,0,0,4840,0,4734,0,0,0,0,0,0,0,0,0
dish_1558457665,0,3997,0,7,5782,731,0,0,19364,0,0,0,0,20885,0,0,0,0,0,0,0,0,0
dish_1558458438,33282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458496,0,0,0,432,12147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458541,0,0,0,0,0,0,0,0,0,18752,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458584,25922,0,0,0,11949,0,0,0,0,17139,0,0,0,0,0,0,24,0,0,0,0,0,0
dish_1558458737,0,0,0,0,0,0,0,0,0,0,0,14581,0,0,0,0,0,1351,0,0,0,0,0
dish_1558458847,0,0,0,0,10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458903,0,0,0,846,0,0,0,0,0,7917,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459020,0,0,0,7672,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459059,0,0,0,427,5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459115,0,2,0,13517,14234,221,0,0,0,6424,0,11993,0,0,0,0,0,0,0,0,0,0,0
dish_1558459276,0,0,0,0,0,0,0,0,0,0,0,24926,0,0,0,0,0,472,0,0,0,0,0
dish_1558459395,0,0,0,82,0,3,0,0,0,15501,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459462,0,0,0,8541,5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459528,0,0,0,10667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459602,26049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459664,17143,24,0,21476,8252,19,0,0,0,12892,0,25754,0,0,0,0,0,0,0,0,0,0,0
dish_1558459945,0,0,0,0,10110,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459994,0,0,0,2116,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460061,0,0,0,0,0,0,0,0,0,17723,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460138,0,0,0,8387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460205,19205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460908,21244,0,0,12497,13850,0,0,0,0,20483,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461431,14110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461607,0,0,0,1581,17235,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461692,0,0,0,0,0,0,0,0,0,15090,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461760,0,0,0,9133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461792,14043,1074,0,11757,22275,0,0,0,0,15677,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462036,25796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462106,0,0,0,749,5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462228,0,0,0,0,0,0,0,0,0,0,0,3781,0,0,0,0,0,1,0,0,0,0,0
