dish_id,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,other_food
dish_1558031394,69,0,3913,0,10029,2642,0,0,0,0,3554,0,0,5629,11285,0,0,0,6982,0,0,0,0
dish_1558031526,0,0,3,0,16,1464,0,0,0,127,6862,0,0,562,768,0,0,0,2491,86,0,0,0
dish_1558031566,0,0,0,0,0,6226,0,0,0,0,0,0,0,0,0,0,0,0,304,7440,0,0,0
dish_1558031628,0,0,0,0,1413,0,0,0,0,0,54,0,0,0,2221,0,0,0,0,0,0,0,0
dish_1558031675,0,0,3795,0,4808,12631,0,0,0,0,8458,0,0,8550,72,0,0,0,1181,0,0,0,0
dish_1558032156,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,14233,0,0,0
dish_1558109864,0,0,0,0,0,0,0,0,0,16161,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109907,0,695,0,0,11250,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109945,0,0,0,0,12153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558109986,0,0,0,0,0,18661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110245,0,19,0,0,9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110297,0,0,0,0,9405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558110335,0,0,0,0,0,6640,0,0,0,0,0,0,0,0,280,0,0,0,108,0,0,0,0
dish_1558110385,0,8654,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
dish_1558110436,0,0,1939,0,179,1201,0,0,0,0,4323,0,0,2990,0,0,0,0,0,0,0,46,0
dish_1558110478,0,14,122,0,10114,11315,0,0,12513,0,126,0,0,7689,1,0,0,0,0,0,0,0,0
dish_1558113154,0,0,0,0,9176,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113204,0,0,0,0,0,9075,0,0,0,3154,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113255,0,0,1,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113304,0,0,125,0,26148,553,0,0,0,7708,0,0,0,118,4415,0,0,0,0,0,0,0,0
dish_1558113430,28711,271,968,0,1910,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0
dish_1558113477,0,0,0,128,0,2996,0,0,0,12357,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113941,20580,0,267,11512,0,1261,0,0,0,15300,0,0,0,0,0,0,0,0,0,0,0,26,0
dish_1558114086,0,0,0,0,9701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114145,0,0,0,0,13093,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114209,0,0,0,0,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114284,0,207,0,0,26503,5633,0,0,0,0,10640,0,0,0,0,0,0,0,0,0,0,10,0
dish_1558114441,0,0,0,0,5,16294,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0
dish_1558114484,0,0,0,0,0,14256,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114523,0,0,0,430,0,4894,0,0,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114569,0,0,0,0,7080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114609,0,51,0,0,6669,35772,0,0,0,4340,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114875,0,0,0,0,7963,0,0,0,0,0,932,0,0,0,0,0,0,0,0,0,48,0,0
dish_1558114937,34426,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115011,0,0,0,57,1,249,0,0,0,6904,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115047,33701,0,266,233,11235,217,0,0,0,7506,8,0,0,0,0,0,4,0,0,0,0,0,0
dish_1558115169,0,0,0,0,0,17241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115241,0,0,0,0,243,0,0,0,0,0,5976,0,0,6806,0,0,0,0,248,0,0,0,0
dish_1558115282,0,0,0,0,9117,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,41,0,0
dish_1558115320,0,0,0,0,1,1447,0,0,0,8589,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115364,0,0,0,0,14297,19318,0,0,0,2199,9884,0,0,1439,0,0,0,0,0,0,0,76,0
dish_1558115448,0,930,0,0,14597,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115512,0,0,0,0,203,20356,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,0,0
dish_1558115601,0,0,0,0,81,35,0,0,0,0,0,0,0,14606,0,0,0,0,93,6,0,0,0
dish_1558115641,0,0,0,0,13956,33192,41,0,0,0,11,0,0,9997,0,0,0,0,0,0,0,0,0
dish_1558115764,0,0,0,0,0,7373,0,0,0,0,8788,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115825,0,0,0,0,11091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115867,0,0,0,74,0,299,0,0,0,9095,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115915,0,0,0,0,0,10427,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0
dish_1558115960,0,0,0,0,142,0,0,0,0,0,1798,0,0,3737,0,0,0,0,2533,0,0,0,0
dish_1558116001,0,0,0,3,5230,34367,424,0,0,0,2059,0,0,5722,0,0,0,0,0,0,0,5298,0
dish_1558116090,0,0,63,0,7861,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
dish_1558116146,0,397,0,0,18578,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116201,0,0,0,0,33,19143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116260,0,0,0,4,0,14878,0,0,0,1005,0,0,0,0,0,0,0,0,0,356,0,0,0
dish_1558116298,0,1291,381,159,35624,16294,240,0,0,5682,0,111,0,2610,0,0,0,0,0,0,0,0,0
dish_1558116399,20784,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0
dish_1558116436,0,0,0,0,0,6603,0,0,0,0,315,0,0,0,0,0,0,0,0,1,0,0,0
dish_1558116486,0,0,0,0,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116547,0,0,0,0,8600,0,0,0,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558122583,0,0,0,0,0,0,0,0,0,0,0,0,0,9777,0,0,0,0,159,0,0,0,0
dish_1558122740,17808,0,237,2,27545,5610,1530,795,0,0,2691,0,0,1666,0,0,0,0,0,0,0,226,0
dish_1558372433,0,0,0,0,7430,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,57,0,0
dish_1558372525,0,0,1,9,4,8254,0,0,0,5245,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372650,0,1744,0,0,5461,7090,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
dish_1558372695,0,0,0,0,44,9401,0,0,0,0,787,0,0,0,0,0,0,0,0,257,0,0,0
dish_1558372771,0,17,0,0,20077,20610,0,0,0,9158,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372948,0,0,0,18,0,9711,0,0,0,2391,0,0,0,0,0,0,0,0,0,6293,0,0,0
dish_1558373008,0,0,0,0,2,12962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373074,0,0,0,0,10417,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373159,0,0,0,0,12780,14989,0,0,0,26463,0,0,0,73,0,0,0,0,0,0,0,0,0
dish_1558373284,0,0,0,0,21,19992,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0
dish_1558373352,0,208,0,0,17075,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373405,0,0,0,0,4797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373449,0,0,0,0,0,2218,0,0,0,15555,0,0,0,0,0,0,0,0,0,2,0,0,0
dish_1558373492,0,1,0,3849,18236,27705,0,0,0,2533,0,49,0,385,0,0,0,0,0,0,0,0,0
dish_1558373639,9638,2115,0,0,0,14,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0
dish_1558373687,0,0,5,0,481,13106,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
dish_1558375506,0,0,0,0,7807,0,0,0,0,0,908,0,0,0,0,0,52,6,0,0,606,12,0
dish_1558375583,12026,3,22,0,12141,18157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375667,0,0,0,0,0,1956,0,0,0,2398,0,320,0,0,0,0,0,0,0,17743,0,0,0
dish_1558375732,0,0,0,0,11620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375833,0,0,0,0,0,3461,0,0,0,0,0,0,0,0,0,0,0,0,0,9972,0,0,0
dish_1558375886,0,364,8,2300,7905,38610,0,0,0,18464,0,0,0,0,0,0,0,0,0,51,0,12,0
dish_1558376212,0,0,0,0,0,8676,0,0,0,6843,0,0,0,0,0,0,0,0,0,426,0,0,0
dish_1558376306,0,0,0,0,0,20683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376364,0,0,0,0,12082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376437,0,0,434,0,4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376483,0,0,397,377,19398,33168,0,0,0,13847,0,0,0,4,0,0,0,0,0,10,0,0,0
dish_1558376734,0,0,0,0,0,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,2074,0,0,0
dish_1558376768,0,0,0,0,10120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0
dish_1558376801,2554,29,0,243,0,0,0,42,0,0,0,0,0,1,0,0,1932,0,0,0,0,0,0
dish_1558376874,0,0,0,0,0,2779,0,0,0,11624,0,0,0,0,0,0,0,0,0,644,0,0,0
dish_1558376938,0,0,0,0,13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376984,7580,2442,447,1682,22324,15011,0,0,0,15004,0,21,0,259,0,0,36,0,0,0,0,0,0
dish_1558377105,0,0,1,0,0,22361,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0
dish_1558378516,0,1818,0,0,13577,4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558378553,0,0,0,0,0,7497,0,0,0,3690,0,0,0,0,0,0,0,0,0,6982,0,0,0
dish_1558378634,0,1070,100,49,14682,14645,0,0,0,6540,0,713,0,1508,0,0,0,0,0,0,0,0,0
dish_1558379128,0,0,0,3,9851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379182,0,0,0,0,0,1552,0,0,0,6036,0,59,0,0,0,0,0,0,0,9804,0,0,0
dish_1558379273,0,0,0,0,2,12236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379324,0,0,0,0,9335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379391,0,290,0,6500,12919,15260,5,0,0,6111,0,0,26,488,0,0,0,0,0,0,0,0,0
dish_1558379588,0,0,0,0,10349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379639,0,0,0,0,0,10141,0,0,0,0,0,0,0,8519,0,0,0,0,0,1,0,0,0
dish_1558379712,0,0,0,0,0,10,0,0,0,3934,0,0,0,0,0,0,0,0,0,18195,0,0,0
dish_1558379876,0,269,0,0,10866,34903,0,0,0,14921,0,30,0,0,0,0,0,0,0,0,0,0,0
dish_1558380014,0,532,0,0,18949,882,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
dish_1558380058,0,0,0,0,0,3142,0,0,0,10756,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380152,0,0,0,0,4515,0,0,0,0,0,4919,0,0,0,0,0,0,0,0,0,60,0,0
dish_1558380181,0,0,0,0,24815,0,0,0,0,8973,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380414,0,0,0,0,9631,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380464,0,0,0,26,0,6287,0,0,0,7674,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380527,0,0,49,0,0,14895,0,0,0,0,0,0,0,3893,0,0,0,0,0,0,0,0,0
dish_1558380557,0,217,0,10915,2385,14413,0,0,0,10520,0,77,0,8,0,0,0,0,0,0,0,0,0
dish_1558380804,10830,0,372,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381032,0,0,0,23,33,454,0,0,0,6733,0,72,0,0,0,0,0,0,0,0,0,0,0
dish_1558381084,0,400,0,0,9229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dish_1558381143,0,0,0,0,0,10362,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
dish_1558381206,9928,1195,176,534,10710,11458,0,0,0,4226,0,2,0,37,0,0,27,0,0,0,0,0,0
dish_1558381665,0,17546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381708,16814,1458,55,1574,5,0,0,0,0,0,0,0,0,89,0,0,146,0,0,0,0,0,0
dish_1558381742,0,0,0,983,2302,11177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381819,0,0,0,116,6939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381840,0,0,0,0,0,1349,2428,0,0,0,0,1801,0,0,0,0,0,0,207,10083,0,712,0
dish_1558381860,0,0,0,12598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381943,80246,0,5,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558382263,32347,21388,42,22013,102,11607,13048,0,0,1176,0,158,0,0,0,0,0,32,0,0,0,0,36
dish_1558457415,0,0,0,3,0,2676,39,12,0,0,5552,0,0,5207,68,0,0,0,191,0,0,0,0
dish_1558457468,0,0,0,0,3592,0,0,0,0,0,579,0,0,0,1,0,0,0,0,0,0,0,0
dish_1558457530,0,6928,0,0,0,0,0,0,0,0,0,10748,0,0,0,0,0,0,0,0,0,0,0
dish_1558457577,0,7972,0,0,0,72,0,0,0,0,0,14840,0,0,0,0,0,0,0,0,0,0,0
dish_1558457665,0,2930,0,0,6740,2278,0,0,27855,0,257,0,0,4482,0,0,0,0,1142,244,0,0,0
dish_1558458438,23659,2289,0,908,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458496,0,705,0,0,12389,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458541,0,0,0,0,0,7938,0,0,0,7505,0,0,0,0,0,0,0,0,0,78,0,0,0
dish_1558458584,16483,6440,0,0,16610,310,0,0,0,13391,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458737,0,0,0,0,0,0,0,0,0,0,0,11019,0,0,0,0,0,0,0,0,0,0,0
dish_1558458847,0,0,0,0,9096,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458903,0,0,0,1,462,2725,0,0,0,3797,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459020,0,0,0,0,8776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459059,0,0,0,0,6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459115,0,161,0,11,26184,3305,0,0,0,4539,0,10336,0,0,0,0,0,0,0,0,0,0,0
dish_1558459276,0,0,0,0,0,0,0,0,0,0,0,7323,0,0,0,0,0,5863,0,0,0,0,0
dish_1558459395,0,0,6,0,3,11808,0,0,0,3099,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459462,0,39,0,0,14025,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459528,0,0,0,4,10168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459602,21805,371,0,0,539,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,134,0
dish_1558459664,15081,3618,75,19982,2031,10595,23,0,0,6665,0,26312,0,0,0,0,0,0,0,0,0,0,0
dish_1558459945,0,0,0,0,5367,0,0,0,0,0,1139,0,0,0,0,0,0,0,0,0,737,0,0
dish_1558459994,0,0,0,0,6138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460061,0,0,0,0,0,2539,0,0,0,12452,0,2,0,0,0,0,0,0,0,0,0,0,0
dish_1558460138,0,0,0,944,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460205,18097,182,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460908,21632,0,8,5302,19422,355,0,0,0,18913,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461431,0,13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
dish_1558461607,0,0,0,0,16331,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461692,0,0,0,0,0,135,0,0,0,13592,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461760,0,0,0,853,6550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0
dish_1558461792,13839,1502,303,7428,23227,1581,0,0,0,15375,0,0,0,45,0,0,0,0,0,0,0,0,0
dish_1558462036,25003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462106,0,0,0,0,6635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
