dish_id,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,other_food
dish_1558113430,33926,0,498,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113477,0,0,0,0,0,0,0,0,0,17022,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558113941,31394,0,131,14,0,0,0,0,0,19224,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114086,0,0,0,0,10027,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114145,0,0,0,359,15082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114209,0,0,0,0,16833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114284,0,0,0,0,43836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114441,0,0,0,0,0,18454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114484,0,0,0,0,0,16522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114523,0,0,0,28,0,80,0,0,0,7477,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114569,0,1,0,2456,3903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114609,0,0,99,23,5754,36613,0,0,0,3851,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114875,0,0,0,0,10425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114937,34791,0,312,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115011,0,0,0,0,0,155,0,0,0,8255,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115047,33692,0,746,0,11252,0,0,0,0,8471,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115169,0,0,0,0,0,18546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115241,0,0,541,0,0,0,0,0,0,0,0,0,0,20150,0,0,0,0,0,0,0,0,0
dish_1558115282,0,0,0,0,10321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115320,0,0,0,0,0,0,0,0,0,11790,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115364,0,119,792,77,11371,19503,0,0,0,3432,0,0,0,16179,0,0,0,0,0,0,0,0,0
dish_1558115448,0,0,0,0,16544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115512,0,0,0,0,0,23835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115601,0,0,0,0,0,0,0,0,0,0,0,0,0,19490,0,0,0,0,0,0,0,0,0
dish_1558115641,0,0,0,0,21958,30110,0,0,0,0,0,0,0,16022,0,0,0,0,0,0,0,0,0
dish_1558115764,0,0,0,0,0,19345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115825,0,0,0,11,10739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115867,0,0,0,55,0,480,0,0,0,9215,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558115915,0,0,0,0,0,11834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dish_1558115960,0,0,416,0,0,63,0,0,0,0,0,0,0,9186,0,0,0,0,0,0,0,0,0
dish_1558116001,0,0,321,1437,10706,31868,0,0,0,4164,0,0,0,6700,0,0,0,0,0,0,0,0,0
dish_1558116090,0,0,80,0,14914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116146,0,0,0,0,18190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116201,0,0,0,0,0,20838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116260,0,0,0,0,0,0,0,0,0,18911,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116298,0,0,306,194,39827,21070,0,0,0,8812,0,0,0,278,0,0,0,0,0,0,0,0,0
dish_1558116399,22489,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116436,0,0,0,0,0,9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116486,0,0,0,1,8706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558116547,0,0,0,0,9714,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558122583,0,0,0,0,0,0,0,0,0,0,0,0,0,10764,0,0,0,0,0,0,0,0,0
dish_1558122740,19004,0,8314,247,24635,6959,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,0
dish_1558372433,0,0,0,0,10860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372525,0,0,0,0,0,0,0,0,0,16056,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372650,0,5,0,325,13313,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372695,0,0,0,0,0,12650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372771,0,0,0,0,27641,11893,0,0,0,10719,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558372948,0,0,0,0,0,149,0,0,0,21568,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373008,0,0,0,0,0,14163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373074,0,0,0,0,11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373159,0,0,0,260,12702,10529,0,0,0,32623,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373284,0,0,0,0,0,22680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373352,0,0,0,60,17532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373405,0,0,0,0,9477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373449,0,0,0,0,0,0,0,0,0,20104,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373492,0,0,1,3304,24311,21378,0,0,0,15487,0,0,0,45,0,0,0,0,0,0,0,0,0
dish_1558373639,13452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558373687,0,0,0,0,0,16711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375506,0,0,0,0,10064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0
dish_1558375583,12155,0,204,0,12556,19253,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
dish_1558375667,0,0,0,0,0,0,0,0,0,24652,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375732,0,0,0,5787,4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375833,0,0,0,0,0,16617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558375886,0,0,0,3397,8342,23176,0,0,0,32775,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376212,0,0,0,0,0,0,0,0,0,18468,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376306,0,0,0,0,0,21582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376364,0,0,0,1002,10077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376437,0,0,140,0,8334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376483,0,0,245,1124,19634,28691,0,0,0,18270,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376734,0,0,2,0,0,11949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376768,0,0,0,0,10437,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376801,5590,0,68,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376874,0,0,0,0,0,0,0,0,0,19074,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376938,0,0,0,124,12571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558376984,8896,136,435,1104,22657,13242,0,0,0,17446,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558377105,0,0,0,0,0,23264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558378516,0,0,0,0,21138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558378553,0,0,0,0,0,0,0,0,0,20044,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558378634,0,70,115,1490,20558,15969,0,0,0,14892,0,66,0,456,0,0,0,0,0,0,0,0,0
dish_1558379128,0,0,0,737,7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379182,0,0,0,0,0,0,0,0,0,20233,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379273,0,0,0,0,0,14344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379324,0,0,0,0,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379391,0,0,0,921,22363,12103,0,0,0,15380,0,0,0,58,0,0,0,0,0,0,0,0,0
dish_1558379588,0,0,0,0,10447,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379639,0,0,0,0,0,22014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379712,0,0,0,0,0,0,0,0,0,24734,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558379876,0,0,0,1,13606,25714,0,0,0,27950,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380014,0,0,0,0,20870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380058,0,0,0,0,0,0,0,0,0,15659,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380152,0,0,0,0,10532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380181,0,0,0,0,36745,0,0,0,0,8169,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380414,0,0,0,22,9587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380464,0,0,0,0,0,0,0,0,0,16390,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380527,0,0,0,0,0,20752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380557,0,0,0,3752,7491,23269,0,0,0,15953,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380804,10959,0,1073,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381032,0,0,4,0,4,36,0,0,0,8543,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381084,0,0,0,2697,5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381143,0,0,0,0,0,11228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381206,11220,149,722,367,10698,11138,0,0,0,4520,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381665,0,17273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381708,22038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381742,0,0,0,15317,350,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381819,0,0,0,10613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381840,0,0,66,0,0,5276,11978,0,0,0,0,61,0,13,0,0,0,1,0,0,0,0,0
dish_1558381860,0,0,0,13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558381943,81754,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558382263,52917,5999,55,15621,0,645,28490,0,0,91,0,179,0,0,0,0,0,0,0,0,0,0,0
dish_1558457415,0,0,0,235,0,6675,0,0,0,0,0,0,0,7473,0,0,0,0,0,0,0,0,0
dish_1558457468,0,0,0,0,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558457530,0,16498,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0
dish_1558457577,0,2462,15,0,0,0,0,0,19542,0,0,0,0,1116,0,0,0,0,0,0,0,0,0
dish_1558457665,0,8806,7,0,7529,1034,0,0,23354,0,0,0,0,13435,0,0,0,0,0,0,0,0,0
dish_1558458438,32880,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458496,0,0,0,0,13190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458541,0,0,0,0,0,0,0,0,0,18231,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458584,26048,0,0,0,11900,0,0,0,0,17026,0,0,0,0,0,0,27,0,0,0,0,0,0
dish_1558458737,0,0,0,0,0,0,0,0,0,0,0,15162,0,0,0,0,0,0,0,0,0,0,0
dish_1558458847,0,0,0,0,10631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458903,0,0,0,236,0,0,0,0,0,8213,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459020,0,0,0,8457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459059,0,0,0,639,5578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459115,0,32,0,14511,13689,141,0,0,0,6213,0,12094,0,0,0,0,0,0,0,0,0,0,0
dish_1558459276,0,0,0,0,0,0,0,0,0,0,0,25984,0,0,0,0,0,132,0,0,0,0,0
dish_1558459395,0,0,0,1,0,0,0,0,0,15295,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459462,0,0,0,4371,9609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459528,0,0,0,10264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459602,25868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459664,16975,371,0,19217,9858,49,0,0,0,13134,0,25865,0,0,0,0,0,0,0,0,0,0,0
dish_1558459945,0,0,0,0,10352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459994,0,0,0,510,5048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460061,0,0,0,0,0,0,0,0,0,17668,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460138,0,0,0,8233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460205,18867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558460908,21071,0,0,12636,13319,0,0,0,0,20583,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461431,14079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461607,0,0,0,0,19170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461692,0,0,0,0,0,0,0,0,0,14625,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461760,0,0,0,9242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558461792,13417,1298,0,12363,20953,0,0,0,0,15786,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462036,25560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462106,0,0,0,0,6014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462228,0,0,0,0,0,0,0,0,5,0,0,5848,0,0,0,0,0,0,0,0,0,0,0
dish_1558462531,0,0,0,10434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
