dish_id,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,other_food
dish_1557937427,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,482,58,0,0,0
dish_1557937574,0,0,0,0,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0
dish_1557937615,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4673,0,0,0
dish_1557937715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0
dish_1557937758,0,0,0,0,0,0,0,0,0,0,131,0,0,0,14,0,0,0,9443,159,0,0,0
dish_1558026623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558026684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558026714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10011,1401,0,0,0
dish_1558026756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25614,0,0,0,0
dish_1558027001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,5,0,0,0
dish_1558027057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8982,86,0,0,0
dish_1558027164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15057,0,0,0,0
dish_1558027243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27224,82,0,0,0
dish_1558028007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5211,1458,0,0,0
dish_1558028057,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,110,7504,0,0,0
dish_1558028142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4556,2686,0,0,0
dish_1558028194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,23217,0,0,0,0
dish_1558028492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0
dish_1558028606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8801,0,0,0
dish_1558028690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0
dish_1558028772,0,0,0,0,2609,0,0,0,0,3,0,0,0,0,0,0,339,0,8575,129,0,0,0
dish_1558029148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558029230,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,8783,3472,0,0,0
dish_1558029278,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,352,5024,0,0,0
dish_1558029324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29303,0,0,0,0
dish_1558029518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17110,15,0,0,0
dish_1558029686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5824,19,0,0,0
dish_1558029842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9930,0,0,0,0
dish_1558029923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,0,24989,0,0,0,0
dish_1558030182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4759,11,0,0,0
dish_1558030289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
dish_1558030383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,130,0,0,0
dish_1558030435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,13415,0,0,0,0
dish_1558030724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dish_1558030832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12805,629,0,0,0
dish_1558030910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,0,0,0
dish_1558030971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558031019,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,24582,0,0,0,0
dish_1558031133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,14065,3206,0,0,0
dish_1558031237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,0,0,0,0
dish_1558031302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,854,0,0,0
dish_1558031351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0
dish_1558031394,0,0,0,0,112,0,0,0,0,0,0,0,0,0,410,0,21,0,28554,0,0,0,0
dish_1558031526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13403,0,0,0,0
dish_1558031566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14140,176,0,0,0
dish_1558031628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,0,0,0,0
dish_1558031675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8763,0,23,0,22783,0,0,0,0
dish_1558032156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256,3724,0,0,0
dish_1558109864,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,282,14904,0,0,0
dish_1558109907,2,242,0,0,1165,1,0,0,0,0,0,0,0,0,0,0,58,0,0,6154,0,0,0
dish_1558109945,0,0,0,0,59,0,0,0,0,0,328,748,0,0,0,0,523,0,268,1074,0,0,0
dish_1558109986,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,8036,0,0,0
dish_1558110245,0,0,0,0,7463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dish_1558110297,0,0,0,0,8048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
dish_1558110335,0,0,0,0,0,18,0,0,0,0,0,2280,0,0,0,0,0,0,3142,1162,0,0,0
dish_1558110385,0,0,0,0,0,0,0,0,0,0,0,5496,0,0,0,0,7,0,819,0,0,0,0
dish_1558110436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10412,605,0,0,0
dish_1558110478,0,0,0,37,2635,0,0,0,0,0,0,3092,0,9,0,0,75,0,12269,18,0,0,0
dish_1558113154,0,0,0,0,7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166,0,0,0
dish_1558113204,0,0,0,0,0,87,0,0,0,7,0,1257,0,0,0,0,0,0,155,7945,0,0,0
dish_1558113255,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,2374,0,0,0,0
dish_1558113304,0,0,0,0,0,0,0,0,0,2,0,342,0,0,0,0,0,0,6471,87,0,0,0
dish_1558113430,5593,3394,8,0,2174,186,0,0,0,0,0,15,0,0,0,0,4990,0,0,1517,152,0,0
dish_1558113477,0,52,8,0,220,2362,0,0,0,360,0,8454,0,0,0,0,118,0,26,387,0,0,0
dish_1558113941,28733,0,0,1804,0,5238,0,0,0,23,13,4,0,0,0,0,0,0,1074,8725,0,13,0
dish_1558114086,0,0,0,0,72,0,0,0,0,0,0,2546,0,0,0,0,677,0,3,2961,0,0,0
dish_1558114145,0,0,0,0,5290,0,0,0,0,0,0,663,0,0,0,0,49,0,101,2400,0,0,0
dish_1558114209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558114284,4,27,0,0,1517,162,0,0,0,1057,4,4004,0,0,0,0,754,0,371,1180,0,0,0
dish_1558114441,0,0,0,0,450,0,0,0,0,0,0,1,0,0,0,0,131,0,0,15726,0,0,0
dish_1558114484,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7462,0,0,0,0
dish_1558114523,0,0,0,0,0,0,0,0,0,182,0,3547,0,0,0,0,0,0,664,369,0,0,0
dish_1558114569,0,0,0,0,4723,0,0,0,0,0,0,4,0,0,0,0,0,0,0,876,0,0,0
dish_1558114609,0,0,0,0,1133,13,0,0,0,0,0,1,0,0,0,0,0,0,6239,26842,0,0,0
dish_1558114875,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,7,0,569,0,0,0,0
dish_1558114937,1486,0,0,739,2630,0,0,0,0,0,0,0,0,0,0,0,8075,0,0,0,0,0,0
dish_1558115011,0,0,0,0,286,0,0,0,0,0,0,627,0,0,0,0,0,0,0,6329,0,0,0
dish_1558115047,32689,42,23,2,4451,3435,0,0,0,72,297,3158,0,0,0,0,548,0,0,36,0,154,0
dish_1558115169,0,0,0,0,22,0,0,0,0,0,0,1133,0,0,0,0,0,0,2202,365,0,0,0
dish_1558115241,0,0,0,0,0,0,0,0,0,0,0,1507,0,0,0,0,1442,0,102,0,0,0,0
dish_1558115282,0,0,0,0,24,0,0,0,0,0,16,166,0,0,0,0,8,0,7,7764,0,0,0
dish_1558115320,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,9919,0,0,0
dish_1558115364,0,0,0,0,1906,2784,0,211,0,289,1453,972,0,0,3056,0,2370,0,163,3612,0,1237,0
dish_1558115448,78,0,0,0,2430,3854,0,0,0,0,0,1026,0,0,0,0,0,0,0,2557,0,0,0
dish_1558115512,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,14873,0,0,0
dish_1558115601,0,0,0,0,0,0,0,0,0,0,0,2044,0,0,0,0,169,0,400,4,0,0,0
dish_1558115641,0,6646,0,0,6,0,4058,18,0,471,0,73,0,29,0,0,712,0,1253,0,0,0,0
dish_1558115764,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,8506,938,0,0,0
dish_1558115825,0,22,0,0,4276,0,0,0,0,0,0,433,0,0,0,0,99,0,0,1069,0,0,0
dish_1558115867,0,0,0,0,456,0,0,0,0,0,0,1523,0,0,0,0,0,0,1048,385,0,0,0
dish_1558115915,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,12,0,1918,6612,0,0,0
dish_1558115960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7640,246,0,0,0
dish_1558116001,0,346,0,471,176,9703,1590,98,0,0,0,0,0,3,0,0,166,0,0,0,0,3432,0
dish_1558116090,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,77,0,0,0,0
dish_1558116146,0,0,0,0,2173,0,0,0,0,0,0,22,0,0,0,0,635,0,0,4088,0,0,0
dish_1558116201,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14428,0,0,0
dish_1558116260,0,0,0,0,0,0,0,0,0,0,0,8381,0,0,0,0,0,0,1115,1102,0,0,0
dish_1558116298,0,19191,0,1,4926,23,0,0,0,1739,0,0,0,21,0,0,0,0,663,0,0,0,0
dish_1558116399,15164,1905,2,10,1,0,0,0,0,0,0,0,0,0,0,0,1367,0,0,570,0,0,0
dish_1558116436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936,0,0,0
dish_1558116486,0,0,0,0,4827,79,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0
dish_1558116547,0,0,0,0,0,0,0,0,0,0,0,1683,0,0,0,0,604,0,550,2946,0,0,0
dish_1558122583,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,8257,0,0,0,0
dish_1558122740,12662,15,0,5,2678,0,374,1418,0,155,3378,0,0,0,3421,14,435,0,0,0,0,505,0
dish_1558372433,0,0,0,0,771,0,0,0,0,0,0,3371,0,0,0,0,2064,0,1133,46,0,0,0
dish_1558372525,0,0,0,0,7,177,0,0,0,0,0,1041,0,0,0,0,0,0,0,13040,0,0,0
dish_1558372650,0,501,0,22,4725,1294,0,0,0,39,0,1536,0,0,0,0,189,0,0,117,0,0,0
dish_1558372695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10228,0,0,0
dish_1558372771,0,36,0,0,4659,17986,0,0,0,293,660,2637,0,0,0,0,2152,0,0,12674,0,0,0
dish_1558372948,0,0,0,0,475,217,0,0,0,0,0,14107,0,0,0,0,72,0,0,1240,0,0,0
dish_1558373008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5175,2998,0,0,0
dish_1558373074,0,0,0,0,529,0,0,0,0,0,25,3430,0,0,0,0,781,0,677,715,0,0,0
dish_1558373159,0,0,0,0,6,13168,0,0,0,0,265,0,0,0,0,0,78,0,0,34303,0,0,0
dish_1558373284,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,2604,0,525,11977,0,0,0
dish_1558373352,0,565,0,0,5838,250,0,0,0,0,0,2901,0,0,0,0,948,0,0,0,0,0,0
dish_1558373405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5469,0,0,0,0
dish_1558373449,0,0,0,0,433,0,0,0,0,0,0,9608,0,0,0,0,0,0,3543,1504,0,0,0
dish_1558373492,0,15286,0,2,3892,7789,0,17,0,0,1139,1,0,1048,0,0,0,0,0,2,0,0,0
dish_1558373639,7364,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,0,0,0
dish_1558373687,0,7,0,0,48,1,0,0,0,0,0,1868,0,0,0,0,4249,0,3221,68,0,0,0
dish_1558375506,0,0,0,0,0,0,0,0,0,0,667,127,0,0,1,0,651,0,210,0,0,0,0
dish_1558375583,10371,6007,0,0,0,3134,1,0,0,0,935,6,0,0,0,0,1128,0,0,0,0,0,0
dish_1558375667,0,0,0,0,153,3863,0,0,0,0,0,1777,0,0,0,0,13,0,0,5218,0,0,0
dish_1558375732,0,130,0,0,7932,548,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
dish_1558375833,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,343,0,147,7431,0,0,0
dish_1558375886,0,4030,161,380,234,44299,0,0,0,0,0,1342,0,0,0,0,0,0,0,6157,0,0,0
dish_1558376212,0,0,0,0,0,195,0,0,0,0,0,1783,0,0,0,0,0,0,4274,8308,0,0,0
dish_1558376306,0,0,0,0,0,148,0,0,0,0,0,202,0,0,0,0,302,0,666,3905,0,0,0
dish_1558376364,0,0,0,0,9103,0,0,0,0,0,0,1,0,0,0,0,6,0,0,192,0,0,0
dish_1558376437,0,0,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0
dish_1558376483,692,1,2522,149,1473,44264,4,4796,0,0,0,137,0,0,0,0,2391,0,0,459,0,174,0
dish_1558376734,0,0,0,0,49,575,0,0,0,0,0,0,0,0,0,0,4,0,50,5323,0,0,0
dish_1558376768,0,0,0,0,764,0,0,0,0,0,0,3429,0,0,0,0,329,0,0,905,0,0,0
dish_1558376801,192,0,0,71,0,0,0,65,0,0,0,73,0,0,0,0,4369,0,0,0,0,0,0
dish_1558376874,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,15980,0,0,0
dish_1558376938,0,0,0,0,4441,2201,0,0,0,0,0,5,0,0,0,0,0,0,0,1803,0,0,0
dish_1558376984,8156,8274,173,85,4157,14799,6968,17619,0,0,0,123,0,25,0,0,1228,0,0,0,0,693,0
dish_1558377105,0,0,0,0,0,69,0,0,0,0,0,119,0,0,0,0,84,0,0,12315,0,0,0
dish_1558378516,0,3234,611,21,2405,2101,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0
dish_1558378553,0,0,0,0,114,1172,0,0,0,0,0,1925,0,0,0,0,0,0,0,13132,0,0,0
dish_1558378634,0,24755,0,1219,544,10,9,486,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0
dish_1558379128,0,0,0,0,6078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1159,0,0,0
dish_1558379182,0,0,0,0,17,0,0,0,0,0,0,2897,0,0,0,0,0,0,0,13541,0,0,0
dish_1558379273,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0,0,0,0,10154,0,0,0
dish_1558379324,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0
dish_1558379391,0,707,0,7,0,13025,4588,0,0,43,10939,0,0,1,0,0,36,0,450,10,0,112,0
dish_1558379588,0,0,0,0,631,0,0,0,0,0,0,3280,0,0,0,0,713,0,1,209,0,0,0
dish_1558379639,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,3085,0,7876,2446,0,0,0
dish_1558379712,0,0,0,0,282,9,0,0,0,0,0,10060,0,0,0,0,0,0,0,7605,0,0,0
dish_1558379876,0,24823,0,0,194,356,0,0,0,0,0,307,0,0,0,0,0,0,0,1105,0,0,0
dish_1558380014,0,1723,207,133,573,7546,0,0,0,0,0,110,0,418,0,0,171,0,0,7,0,0,0
dish_1558380058,0,0,0,0,0,1202,0,0,0,0,0,1829,0,0,0,0,7,0,9576,472,0,0,0
dish_1558380152,0,0,0,0,299,0,0,0,0,0,12,1324,0,0,0,0,241,0,872,158,0,0,0
dish_1558380181,0,6734,0,0,3348,0,0,15,0,228,229,75,0,0,0,0,315,57,0,0,0,0,0
dish_1558380414,0,0,0,0,9832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558380464,0,0,0,0,0,3307,0,0,0,0,0,7833,0,0,0,0,0,0,71,1504,0,0,0
dish_1558380527,0,0,15,0,0,0,0,0,0,0,0,3031,0,0,0,0,3131,0,627,34,0,0,0
dish_1558380557,0,7582,0,15,35,1106,0,0,0,262,0,0,0,0,0,0,239,0,0,0,0,0,0
dish_1558380804,7519,0,34,7,0,0,0,0,0,0,0,10,0,0,0,0,1637,0,0,0,0,0,0
dish_1558381032,0,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,7080,61,0,0,0
dish_1558381084,0,5,0,0,7931,2,0,0,0,24,0,0,0,0,0,0,408,0,0,0,0,0,0
dish_1558381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,9447,0,0,0
dish_1558381206,897,1603,0,20,2468,0,1472,6900,0,76,0,0,0,159,0,4,13229,0,0,0,0,0,0
dish_1558381665,894,11099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dish_1558381708,9642,0,9689,19,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0
dish_1558381742,2396,0,3706,39,872,1,0,0,0,0,0,345,0,0,0,0,1599,0,0,203,0,0,0
dish_1558381819,0,0,0,0,4526,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
dish_1558381840,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,2573,141,0,0,0
dish_1558381860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2504,0,0,0,0
dish_1558381943,11191,3310,0,6209,37539,0,0,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,4,0
dish_1558382263,1652,43638,2107,31133,898,13914,0,0,0,62,2066,75,0,0,0,19,0,0,0,0,0,774,0
dish_1558457415,0,0,0,0,33,0,0,0,0,0,0,687,0,0,0,0,1303,0,7258,255,0,0,0
dish_1558457468,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0
dish_1558457530,0,0,0,0,0,0,0,0,0,0,0,3492,0,0,0,0,926,0,0,0,0,0,0
dish_1558457577,0,0,0,1,0,0,0,0,0,0,0,11713,0,0,0,0,390,0,0,0,0,0,0
dish_1558457665,0,0,0,0,0,0,0,0,0,0,0,2758,0,0,0,0,8,0,25219,0,0,0,0
dish_1558458438,2498,17397,0,0,21,0,0,0,0,0,0,0,0,0,0,0,181,0,0,529,0,5,0
dish_1558458496,128,90,39,0,4638,397,0,0,0,0,0,3862,0,0,0,0,17,0,0,1230,0,0,0
dish_1558458541,0,0,0,0,0,10,0,0,0,0,0,2641,0,0,0,0,0,0,0,11087,0,0,0
dish_1558458584,686,19860,0,0,2251,0,0,0,0,0,0,0,0,0,0,0,309,0,0,26510,0,0,0
dish_1558458737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558458847,0,0,0,0,32,0,0,0,0,0,0,5806,0,0,0,0,520,0,0,6,0,0,0
dish_1558458903,0,0,0,0,0,106,0,0,0,447,0,2978,0,0,0,0,0,0,5,2206,0,0,0
dish_1558459020,0,0,0,0,2936,0,0,0,0,0,0,266,0,0,0,0,0,0,0,30,0,0,0
dish_1558459059,0,0,0,0,2072,0,0,0,0,0,0,15,0,0,0,0,2,0,0,2920,0,0,0
dish_1558459115,0,0,3,0,15800,123,0,0,0,660,0,1719,0,0,0,0,3,0,0,302,0,0,0
dish_1558459276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558459395,0,0,0,0,0,3352,0,0,0,1,0,10494,0,0,0,0,0,0,0,0,0,0,0
dish_1558459462,34,89,0,0,6467,50,0,0,0,0,0,130,0,0,0,0,0,0,0,100,0,0,0
dish_1558459528,0,0,6,0,4388,0,0,0,0,0,0,170,0,0,0,0,0,0,0,21,0,0,0
dish_1558459602,8478,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,14227,0,0,0,0,0,0
dish_1558459664,6871,4519,4288,2570,1307,19072,1,1940,0,31,0,6395,0,0,0,0,2481,0,943,19,0,120,0
dish_1558459945,0,0,0,0,16,0,0,0,0,0,229,1404,0,0,0,0,129,0,314,135,0,0,0
dish_1558459994,0,0,0,0,4499,0,0,0,0,0,0,113,0,0,0,0,0,0,0,260,0,0,0
dish_1558460061,0,706,20,0,860,6511,0,0,0,18,0,5112,0,0,0,0,1,0,0,56,0,0,0
dish_1558460138,0,0,0,0,2264,0,0,0,0,0,0,791,0,0,0,0,0,0,0,250,0,0,0
dish_1558460205,4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10136,0,0,0,0,0,0
dish_1558460908,17541,89,417,1658,6692,191,0,12169,57,0,0,1019,0,13,0,0,661,0,11130,433,0,0,0
dish_1558461431,6123,4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
dish_1558461607,0,0,0,0,212,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2300,0,0,0
dish_1558461692,0,0,7,31,0,1161,0,0,0,1128,0,1283,0,0,0,0,0,0,72,0,0,0,0
dish_1558461760,0,0,0,0,5439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,0,0,0
dish_1558461792,11061,1827,1116,32,5257,32283,0,791,0,0,0,0,0,0,0,0,83,0,0,0,0,1,0
dish_1558462036,22329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1558462106,0,0,0,0,5303,0,0,0,0,2,0,0,0,0,0,0,0,0,0,266,0,0,0
dish_1558462228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
